area,skill,role,frame,path,sha256,size_ok,mode,edge_max,safe85_a16,partial_alpha_pixels,hash_ok
AREA_10,s_mon_squid,frames,3,AREA_10/s_mon_squid/003_m_squid_s_mon_squid_F03.png,37e76ff5ad8a0b5a27c8bf8bbf67a103d415ac79107bb6762d93fcefb471f05b,True,RGBA,0,True,7221,True
AREA_10,s_mon_squid,frames,4,AREA_10/s_mon_squid/003_m_squid_s_mon_squid_F04.png,56648bc0c1ddcb37656d0453f29c911a61ec71b1f1af04cb25aaf8af714fb3d5,True,RGBA,0,True,10663,True
AREA_10,s_mon_squid,frames,5,AREA_10/s_mon_squid/003_m_squid_s_mon_squid_F05.png,5ce8f616d52d6c5045591a6fb0bd4695f77117577f07387a1ae4067b9fa674c7,True,RGBA,0,True,11414,True
AREA_10,s_mon_squid,frames,6,AREA_10/s_mon_squid/003_m_squid_s_mon_squid_F06.png,52ed0095ff62e257f8f782c7f0d0f22494cee964fda19ec003a4d207d41b4a42,True,RGBA,0,True,13306,True
AREA_10,s_mon_squid,frames,7,AREA_10/s_mon_squid/003_m_squid_s_mon_squid_F07.png,ef2e4318f7ad4c1387652fd356229d73fe1ef615921358b18bbe1c25625ad112,True,RGBA,0,True,4406,True
AREA_10,s_mon_squid,icons,0,AREA_10/s_mon_squid/003_m_squid_s_mon_squid_ICON.png,a848a1dfcea49617dc175e6d1c172f99c154b96a7646501e146ced800387dc5b,True,RGBA,0,True,1616,True
AREA_10,s_mon_shark,frames,0,AREA_10/s_mon_shark/004_m_shark_s_mon_shark_F00.png,0c8286849e18b7d99ab846c42071bf3a33dabab54b627f0b4b9ef6b92017e6b9,True,RGBA,0,True,983,True
AREA_10,s_mon_shark,frames,1,AREA_10/s_mon_shark/004_m_shark_s_mon_shark_F01.png,df755184fb73557e40279c23b34f2fcc3ab48a430aa26bd4978ef725d9181f40,True,RGBA,0,True,1847,True
AREA_10,s_mon_shark,frames,2,AREA_10/s_mon_shark/004_m_shark_s_mon_shark_F02.png,e09e3c4c6c9a0b3346c4d897057ca513e5316096e633bd91cc190fcded5881e8,True,RGBA,0,True,3158,True
AREA_10,s_mon_shark,frames,3,AREA_10/s_mon_shark/004_m_shark_s_mon_shark_F03.png,196c760da9b20fb2dab862d5628b22e13e1eb0bd9f08b4b163e69d476ec96e70,True,RGBA,0,True,3571,True
AREA_10,s_mon_shark,frames,4,AREA_10/s_mon_shark/004_m_shark_s_mon_shark_F04.png,fff81897b6728375c549cd22fb17e075765d88feca6340f02b202c6b3fdbd838,True,RGBA,0,True,3536,True
AREA_10,s_mon_shark,frames,5,AREA_10/s_mon_shark/004_m_shark_s_mon_shark_F05.png,d96886c2d670d682b0aab6e89c51cafde383174409292e796ed2d69a2b282612,True,RGBA,0,True,4733,True
AREA_10,s_mon_shark,frames,6,AREA_10/s_mon_shark/004_m_shark_s_mon_shark_F06.png,71e73bbeef46880346fdd102fc9ceb6c6ff7ddccbe2552764341d3d5cb8f5e43,True,RGBA,0,True,4997,True
AREA_10,s_mon_shark,frames,7,AREA_10/s_mon_shark/004_m_shark_s_mon_shark_F07.png,9999bce16f3bd128d15b4d4094d555f5cd4b566a6ce6c71048c4d17eafe95a3f,True,RGBA,0,True,2291,True
AREA_10,s_mon_shark,icons,0,AREA_10/s_mon_shark/004_m_shark_s_mon_shark_ICON.png,0153a30aa5c3b60138a1075ebf8525f85f5328969994aeb073597681fd84545e,True,RGBA,0,True,1990,True
AREA_10,s_mon_pianus,frames,0,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F00.png,6ebe20c014ad5dda5e736e188692167939d6be2171782d35eed8af8391a83ba4,True,RGBA,0,True,2642,True
AREA_10,s_mon_pianus,frames,1,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F01.png,8ec3e5df7e1bece74b512bd2cd1714ce6820429bea49e53376aefd2b907e4c94,True,RGBA,0,True,3699,True
AREA_10,s_mon_pianus,frames,2,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F02.png,88047a77f5bf869adcec526f174e7b991b10ebb3c8aa6e3030d1cd813c207794,True,RGBA,0,True,3689,True
AREA_10,s_mon_pianus,frames,3,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F03.png,ee65ee49ed7f672a7199d5649b6b01d28952abfc6aa69d19acb2fc11dbcaafed,True,RGBA,0,True,4663,True
AREA_10,s_mon_pianus,frames,4,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F04.png,033693a3078a6ac0947eb2da4aec0e7e7bbf407bffbeda5f2bb21d067bc1626d,True,RGBA,0,True,5156,True
AREA_10,s_mon_pianus,frames,5,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F05.png,f5669f1bb457b697d18b26a9462abc3c1cb83b8b38b071eaf40a2d6e3048c356,True,RGBA,0,True,5301,True
AREA_10,s_mon_pianus,frames,6,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F06.png,3549382c60a557647b55d60c6043aaea10eeac3f026888aaff8549a00f3a5ad3,True,RGBA,0,True,5829,True
AREA_10,s_mon_pianus,frames,7,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F07.png,922376c59bdcea0ba22637208394bd25dd268c173a59b8080c0234919d8cbbdb,True,RGBA,0,True,5971,True
AREA_10,s_mon_pianus,frames,8,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F08.png,9cd7d8740118adc18a764e647049c9c49c16ae7062a4948e652043c3e8d4fdec,True,RGBA,0,True,8131,True
AREA_10,s_mon_pianus,frames,9,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F09.png,917df78bd9d9d3da641dfe13e6a1ca5918a0a986a1e58a45adfaab52db0c398c,True,RGBA,0,True,7807,True
AREA_10,s_mon_pianus,frames,10,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F10.png,a1bda49c1f01a33505dc7a244c4910710827755a5bdcb1cd136db05aa814730a,True,RGBA,0,True,5962,True
AREA_10,s_mon_pianus,frames,11,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_F11.png,7a5ac0c22bdd16d7bc53786fc8b9ef6a1d677697c1ba258ad3c7424858727a50,True,RGBA,0,True,3138,True
AREA_10,s_mon_pianus,icons,0,AREA_10/s_mon_pianus/005_m_pianus_s_mon_pianus_ICON.png,277e62dda33b346473db8c17940a994a024bdbaf50e6805d16224a149fecbe58,True,RGBA,0,True,2145,True
AREA_11,s_mon_ratz,icons,0,AREA_11/s_mon_ratz/001_m_ratz_s_mon_ratz_ICON.png,ff58aa3e20a95de6477a68f680bcd82562cb55aa9f462538538bfcd22bc04266,True,RGBA,0,True,2458,True
AREA_11,s_mon_drumming_bunny,frames,0,AREA_11/s_mon_drumming_bunny/002_m_drumming_bunny_s_mon_drumming_bunny_F00.png,cc9290c5b43b112b611f9520ba56d278d2beca48319f3e0473da9bf1db9741a3,True,RGBA,0,True,8349,True
AREA_11,s_mon_drumming_bunny,frames,1,AREA_11/s_mon_drumming_bunny/002_m_drumming_bunny_s_mon_drumming_bunny_F01.png,40a7b054faf252e697b6b13b4a9bbed846898ddbbeaa18d2db88910e1d0cc486,True,RGBA,0,True,19230,True
AREA_11,s_mon_drumming_bunny,frames,2,AREA_11/s_mon_drumming_bunny/002_m_drumming_bunny_s_mon_drumming_bunny_F02.png,0c13626c9d27f0917775d3c515246db490ae1ef1c2fed5016fd0f2664874ea7b,True,RGBA,0,True,29318,True
AREA_11,s_mon_drumming_bunny,frames,3,AREA_11/s_mon_drumming_bunny/002_m_drumming_bunny_s_mon_drumming_bunny_F03.png,5fcf575753775a5e5a0e4aa9c38eea5cd4475a61be0c130205e08ed955353756,True,RGBA,0,True,42502,True
AREA_11,s_mon_drumming_bunny,frames,4,AREA_11/s_mon_drumming_bunny/002_m_drumming_bunny_s_mon_drumming_bunny_F04.png,e03d1fe2ac72bf54a703c88499b0b49b02576934d0709d564b372f031a259b69,True,RGBA,0,True,48671,True
AREA_11,s_mon_drumming_bunny,frames,5,AREA_11/s_mon_drumming_bunny/002_m_drumming_bunny_s_mon_drumming_bunny_F05.png,a93add37b684131eb9775637705b8e42a78eb214629c6449166d71340e6286c8,True,RGBA,0,True,29207,True
AREA_11,s_mon_drumming_bunny,frames,6,AREA_11/s_mon_drumming_bunny/002_m_drumming_bunny_s_mon_drumming_bunny_F06.png,3102264e3b33028c100e23cce9cdf166b691a4ee8e36210562e60edf07ded07f,True,RGBA,0,True,17864,True
AREA_11,s_mon_drumming_bunny,frames,7,AREA_11/s_mon_drumming_bunny/002_m_drumming_bunny_s_mon_drumming_bunny_F07.png,46b0ce22a05051c68733388f85ab578800e6295cca861fba7848ddbe6d76bc16,True,RGBA,0,True,7774,True
AREA_11,s_mon_drumming_bunny,icons,0,AREA_11/s_mon_drumming_bunny/002_m_drumming_bunny_s_mon_drumming_bunny_ICON.png,526ac6ba81d9ade3614b7869a4299cc560f785eb4d8c3c4d8475e29f462f4626,True,RGBA,0,True,17683,True
AREA_11,s_mon_bloctopus,icons,0,AREA_11/s_mon_bloctopus/003_m_bloctopus_s_mon_bloctopus_ICON.png,a0ac7e635a03c4e00aca0cff829af635f301fbafa4679d1bb6a9729a2a8a956c,True,RGBA,0,True,10562,True
AREA_11,s_mon_king_bloctopus,frames,0,AREA_11/s_mon_king_bloctopus/004_m_king_bloctopus_s_mon_king_bloctopus_F00.png,f60e571de95a0979fb97e8b09e82aa43acd82fce1ae79e844cbdcdf703b1c35a,True,RGBA,0,True,5039,True
AREA_11,s_mon_king_bloctopus,frames,1,AREA_11/s_mon_king_bloctopus/004_m_king_bloctopus_s_mon_king_bloctopus_F01.png,3ebed99b1ee2b6d5ba878493433aaadad7545e17dbaeb2145cb18673c7c303a1,True,RGBA,0,True,13742,True
AREA_11,s_mon_king_bloctopus,frames,2,AREA_11/s_mon_king_bloctopus/004_m_king_bloctopus_s_mon_king_bloctopus_F02.png,2d81e635999f920deaae441713141ba0cfa2e70fc29b156e59191d306ff5f364,True,RGBA,0,True,20317,True
AREA_11,s_mon_king_bloctopus,frames,3,AREA_11/s_mon_king_bloctopus/004_m_king_bloctopus_s_mon_king_bloctopus_F03.png,83facb4f0b9dbf8b28ef84e5b7b27fc40a9c445f7dfb9cd78e55bb834c8bbfe3,True,RGBA,0,True,22097,True
AREA_11,s_mon_king_bloctopus,frames,4,AREA_11/s_mon_king_bloctopus/004_m_king_bloctopus_s_mon_king_bloctopus_F04.png,4a4fe1e23903e182810ab8964dee6efcab91c1a81902559af315d1703c9e7e5b,True,RGBA,0,True,32637,True
AREA_11,s_mon_king_bloctopus,frames,5,AREA_11/s_mon_king_bloctopus/004_m_king_bloctopus_s_mon_king_bloctopus_F05.png,60704983b56ad091e8c9d737c42bf14a4438d85e3f0a820e7ebb27b27789062a,True,RGBA,0,True,24100,True
AREA_11,s_mon_king_bloctopus,frames,6,AREA_11/s_mon_king_bloctopus/004_m_king_bloctopus_s_mon_king_bloctopus_F06.png,a9c4bc0697ca1d2fb2ffa738be1433ac7ab213e455145e5d358bc641c8da3fc6,True,RGBA,0,True,12774,True
AREA_11,s_mon_king_bloctopus,frames,7,AREA_11/s_mon_king_bloctopus/004_m_king_bloctopus_s_mon_king_bloctopus_F07.png,8fa3d9b52b9ca18b4f662d8c67cdc91d6f73b9882f0bcded7cdcddca0411f1cf,True,RGBA,0,True,4351,True
AREA_11,s_mon_king_bloctopus,icons,0,AREA_11/s_mon_king_bloctopus/004_m_king_bloctopus_s_mon_king_bloctopus_ICON.png,2d98362e96be8bda7b33ab313e2c115d174dcc1f0638a5975981652fb6cb764d,True,RGBA,0,True,7181,True
AREA_11,s_mon_rombot,frames,0,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F00.png,a0cca50480367e363fd452a328f1804ab4ba3204c2c74de9b655e06abada534d,True,RGBA,0,True,7008,True
AREA_11,s_mon_rombot,frames,1,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F01.png,02964c20d0be69ef8ec399d3d0236e46a2f6e60401569f45342eb9dfa2017686,True,RGBA,0,True,19758,True
AREA_11,s_mon_rombot,frames,2,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F02.png,c26c6a84d08386fef1953a6fcaa8d26dabe09e1e5808e350423ac47ee2c1a7d4,True,RGBA,0,True,32065,True
AREA_11,s_mon_rombot,frames,3,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F03.png,58b176e26a5af0ab5c64dbfd86828c6ae79282142b7cb94cc6c249315cd73b26,True,RGBA,0,True,40609,True
AREA_11,s_mon_rombot,frames,4,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F04.png,d18aeb611acf6a6deddc449fe3058cf4038fa003dd36b6f02680a966e6b53efd,True,RGBA,0,True,52185,True
AREA_11,s_mon_rombot,frames,5,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F05.png,3a1347f555f25c73481b4050d596aef319e28ea46b204ef0900663d06d0817c5,True,RGBA,0,True,59760,True
AREA_11,s_mon_rombot,frames,6,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F06.png,aaf453c752551f0e2cafb40d7ccc85d1ce3e6bc06314b9f4b3cdf9bb16aa78c1,True,RGBA,0,True,69918,True
AREA_11,s_mon_rombot,frames,7,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F07.png,dc0aa1b4f80be1225afd4d00a82336073c9090896fb965e7dfb28351857bb9fb,True,RGBA,0,True,62682,True
AREA_11,s_mon_rombot,frames,8,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F08.png,bae83dd21429add4da87cae0896ec21152475785f495f377a73fb521f299499e,True,RGBA,0,True,51063,True
AREA_11,s_mon_rombot,frames,9,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F09.png,8732f5554f66552a311b7636f329a2ec5042dbed0e3a4075cfbb6b1cbd570e68,True,RGBA,0,True,32872,True
AREA_11,s_mon_rombot,frames,10,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F10.png,5a1179e1519646a698140edc413eec7c18330449865b3449a18404e88be3e91d,True,RGBA,0,True,28357,True
AREA_11,s_mon_rombot,frames,11,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_F11.png,8987741c823609dd5f516fc9609d396b8ed88c9e5344b7288592bb96b895b8c7,True,RGBA,0,True,10616,True
AREA_11,s_mon_rombot,icons,0,AREA_11/s_mon_rombot/005_m_rombot_s_mon_rombot_ICON.png,9b6abedbfcf091f1287e54112972c77aa9f2f3828fa2c8cafa4cb336b5d707e0,True,RGBA,0,True,9465,True
AREA_12,s_mon_brown_teddy,icons,0,AREA_12/s_mon_brown_teddy/001_m_brown_teddy_s_mon_brown_teddy_ICON.png,66a70e30007057a8a2bd1a9e7ec12a7e6c3d4fab475747b74913c68941e61b8c,True,RGBA,0,True,12733,True
AREA_12,s_mon_toy_trojan,frames,0,AREA_12/s_mon_toy_trojan/002_m_toy_trojan_s_mon_toy_trojan_F00.png,1c5c82f72419b6b85baa1351392d891a88a96b6ce5a20aaac7de029bead17463,True,RGBA,0,True,7466,True
AREA_12,s_mon_toy_trojan,frames,1,AREA_12/s_mon_toy_trojan/002_m_toy_trojan_s_mon_toy_trojan_F01.png,99bde43f6d7101ae1cf94aa7dcd2c44c4584e31b981a23e6eb3dbc29fa53c2d1,True,RGBA,0,True,14525,True
AREA_12,s_mon_toy_trojan,frames,2,AREA_12/s_mon_toy_trojan/002_m_toy_trojan_s_mon_toy_trojan_F02.png,1da54c329cde7ef0322d0044e5a708e1394d34ec789865ac500684a1b19dd919,True,RGBA,0,True,19703,True
AREA_12,s_mon_toy_trojan,frames,3,AREA_12/s_mon_toy_trojan/002_m_toy_trojan_s_mon_toy_trojan_F03.png,b652d1e56d40e0b4aea9ca47431e323af0e8431020d5b9a3555ba78813f1c42b,True,RGBA,0,True,25706,True
AREA_12,s_mon_toy_trojan,frames,4,AREA_12/s_mon_toy_trojan/002_m_toy_trojan_s_mon_toy_trojan_F04.png,b91c926fdd1e1dc3c802205f50925f5b9821229b42a30196b1d51469a509b8f4,True,RGBA,0,True,23879,True
AREA_12,s_mon_toy_trojan,frames,5,AREA_12/s_mon_toy_trojan/002_m_toy_trojan_s_mon_toy_trojan_F05.png,23b52ea849fe559d30dfc366e68c4941d82505ed8abe77965774834d3584a143,True,RGBA,0,True,30138,True
AREA_12,s_mon_toy_trojan,frames,6,AREA_12/s_mon_toy_trojan/002_m_toy_trojan_s_mon_toy_trojan_F06.png,5a99395ddc931e679ed08c4194153424eb6f98ef5916131f883688d1b7c526d1,True,RGBA,0,True,17500,True
AREA_12,s_mon_toy_trojan,frames,7,AREA_12/s_mon_toy_trojan/002_m_toy_trojan_s_mon_toy_trojan_F07.png,22fb02b5cecdb8dbd054af64cc447115e9afdb28dc5e582a1ceb9ba311199e2a,True,RGBA,0,True,8675,True
AREA_12,s_mon_toy_trojan,icons,0,AREA_12/s_mon_toy_trojan/002_m_toy_trojan_s_mon_toy_trojan_ICON.png,dfd0e117e6b351ac1fc07260f17d8cf2f591a9816b876429389b5822170494e2,True,RGBA,0,True,12442,True
AREA_12,s_mon_master_robo,icons,0,AREA_12/s_mon_master_robo/003_m_master_robo_s_mon_master_robo_ICON.png,1f469e39b5101f56f9398e09b5f38ce6b620b9d4d6854a10646f7e21981bcc77,True,RGBA,0,True,11525,True
AREA_12,s_mon_chronos,frames,0,AREA_12/s_mon_chronos/004_m_chronos_s_mon_chronos_F00.png,bf63466978d4993e8f76fe8683debb6dfc14865173aa4a560b713934b64cb119,True,RGBA,0,True,6030,True
AREA_12,s_mon_chronos,frames,1,AREA_12/s_mon_chronos/004_m_chronos_s_mon_chronos_F01.png,27ed629feb76613f037137e83cdf158fffaf2c9356e85ca2f037a2f483604063,True,RGBA,0,True,14358,True
AREA_12,s_mon_chronos,frames,2,AREA_12/s_mon_chronos/004_m_chronos_s_mon_chronos_F02.png,e6916a4cb668c5c54e1b0e4583093cc407a4560fe8958913555853efde5f6709,True,RGBA,0,True,26826,True
AREA_12,s_mon_chronos,frames,3,AREA_12/s_mon_chronos/004_m_chronos_s_mon_chronos_F03.png,65dbe21fc631a7c4fd4565417b4d152b004a7b6fe23cf54fdb10d593772ba56e,True,RGBA,0,True,34772,True
AREA_12,s_mon_chronos,frames,4,AREA_12/s_mon_chronos/004_m_chronos_s_mon_chronos_F04.png,8d3728b01040cf65e9e1abfb394550ec30650d499a1b6978f8c1ad6b892765ab,True,RGBA,0,True,43502,True
AREA_12,s_mon_chronos,frames,5,AREA_12/s_mon_chronos/004_m_chronos_s_mon_chronos_F05.png,59e3d71a5639a495fcbdb877d2a157bf175d671ca6b52abe12658269d8ea497a,True,RGBA,0,True,26219,True
AREA_12,s_mon_chronos,frames,6,AREA_12/s_mon_chronos/004_m_chronos_s_mon_chronos_F06.png,c657b1ce1ffdad8fef64c34873c7714fbc0177660574c8b4dafd68ec1df9bce9,True,RGBA,0,True,11904,True
AREA_12,s_mon_chronos,frames,7,AREA_12/s_mon_chronos/004_m_chronos_s_mon_chronos_F07.png,15fa10391efd4cf6845c842d1e368edbc68803f21668fcaf547c7a30b90b9dd3,True,RGBA,0,True,5539,True
AREA_12,s_mon_chronos,icons,0,AREA_12/s_mon_chronos/004_m_chronos_s_mon_chronos_ICON.png,8ef173f7b2b1828a9a1d0a1bea800dd65dbf8f53cacbc29de389580470760e00,True,RGBA,0,True,11762,True
AREA_12,s_mon_timer,frames,0,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F00.png,714d877a505f5709574424ec7127d3f20447ab10fc2537a3a48b3f7a0d10d8d2,True,RGBA,0,True,5753,True
AREA_12,s_mon_timer,frames,1,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F01.png,f2b4932eab12522955511575abeab1ffb7b2c59aec76d1592641c2c96adfaaa8,True,RGBA,0,True,9812,True
AREA_12,s_mon_timer,frames,2,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F02.png,dc7d7fb08f091b58edab3310d654b6d49fea4a5c2cc645a2541ffbb67d64a108,True,RGBA,0,True,35566,True
AREA_12,s_mon_timer,frames,3,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F03.png,7bcd5657645bed35491ec86f24b27eb4617aca1fa87d824a0fedd9858b9d9b21,True,RGBA,0,True,59734,True
AREA_12,s_mon_timer,frames,4,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F04.png,5b1a298f96b911396c65c317b7270b08244c907cb9961058ab786e9fa788087b,True,RGBA,0,True,86626,True
AREA_12,s_mon_timer,frames,5,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F05.png,31c5d264879d0412d91d8ef096107a79e75c0dc50d4db59f0298c055edb7a0d4,True,RGBA,0,True,83153,True
AREA_12,s_mon_timer,frames,6,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F06.png,6c94dff46fb60de4ae9fa49607c91fcb98d82928adc530c3a8d67297b0ffd5a1,True,RGBA,0,True,131281,True
AREA_12,s_mon_timer,frames,7,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F07.png,ec05e5b908bfe4d39e88b33d8b9aec9dbdf805eaff1fbea77e43723c01e14e69,True,RGBA,0,True,99527,True
AREA_12,s_mon_timer,frames,8,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F08.png,06aa163cba658b9e921b0d34b14fffc1943a85d592563fb79268571aedd73922,True,RGBA,0,True,72078,True
AREA_12,s_mon_timer,frames,9,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F09.png,5dc885bbadb5e5320c827b317b3fed4d2313c9759c8298ff0b530356fa594ddf,True,RGBA,0,True,50927,True
AREA_12,s_mon_timer,frames,10,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F10.png,e6f764ffe4f90877039685df95868ff9c16a8d29a8e0da7328b6226aa731d93c,True,RGBA,0,True,31439,True
AREA_12,s_mon_timer,frames,11,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_F11.png,76109ed331e3cae7c224168dfc5bf9b12e9781e78a48dc1f5c87a8886e7aa6e0,True,RGBA,0,True,14689,True
AREA_12,s_mon_timer,icons,0,AREA_12/s_mon_timer/005_m_timer_s_mon_timer_ICON.png,01cdc9aeb1d39715de465cc69ae3b1a4755376bfefadfa1104815343f40f4d10,True,RGBA,0,True,17602,True
AREA_13,s_mon_white_sand_rabbit,frames,0,AREA_13/s_mon_white_sand_rabbit/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_F00.png,f46e75157bc19ef02a6f08ff00620b8e8a158c4163069086a7248de78753074f,True,RGBA,0,True,12856,True
AREA_13,s_mon_white_sand_rabbit,frames,1,AREA_13/s_mon_white_sand_rabbit/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_F01.png,e6850d66f8aecc8bd2fa86cf4e7161896fa20bd47722fe651c624f1ff98e0853,True,RGBA,0,True,18144,True
AREA_13,s_mon_white_sand_rabbit,frames,2,AREA_13/s_mon_white_sand_rabbit/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_F02.png,e4d32989c16389583449194d518ba2a26305ec956a27d96f7ef970643f3f1f0f,True,RGBA,0,True,22816,True
AREA_13,s_mon_white_sand_rabbit,frames,3,AREA_13/s_mon_white_sand_rabbit/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_F03.png,a069f805c438cd12d8fdaf278ce5682b1cd170365ff09d4b540e7192fd15f89d,True,RGBA,0,True,28000,True
AREA_13,s_mon_white_sand_rabbit,frames,4,AREA_13/s_mon_white_sand_rabbit/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_F04.png,1b0b3e6633e758d3ef31301e78208c5bcb232c7ceff909126a41a06bb04fe108,True,RGBA,0,True,36791,True
AREA_13,s_mon_white_sand_rabbit,frames,5,AREA_13/s_mon_white_sand_rabbit/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_F05.png,a602f8e5436d677f81289b24bdb3ebcd1236b701e1125e62bc8d511bb2d1be02,True,RGBA,0,True,21826,True
AREA_13,s_mon_white_sand_rabbit,frames,6,AREA_13/s_mon_white_sand_rabbit/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_F06.png,167649fd2d4414c5634419eb1c3aa28b009e0d1306b63339eea2d34d730326ba,True,RGBA,0,True,15096,True
AREA_13,s_mon_white_sand_rabbit,frames,7,AREA_13/s_mon_white_sand_rabbit/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_F07.png,9cbd058834888e93495558044ec69e17a5ea6f8f22f6e37ead4add0f358e4cf4,True,RGBA,0,True,7728,True
AREA_13,s_mon_white_sand_rabbit,icons,0,AREA_13/s_mon_white_sand_rabbit/001_m_white_sand_rabbit_s_mon_white_sand_rabbit_ICON.png,407857440906fb8ae499e272b1a1184fc2a98799b0489faae5f82eba5172bc61,True,RGBA,0,True,10096,True
AREA_13,s_mon_scarf_plead,icons,0,AREA_13/s_mon_scarf_plead/002_m_scarf_plead_s_mon_scarf_plead_ICON.png,d5351f5ec26cf26b86918f17e507712e08513cb8217ab8aabc172abd61f4dfc6,True,RGBA,0,True,9470,True
AREA_13,s_mon_meercat,frames,0,AREA_13/s_mon_meercat/003_m_meercat_s_mon_meercat_F00.png,e5af8619d32df6ae21ad71849ea524db5a93f8f44b57d8eaa870f74fd402edc0,True,RGBA,0,True,6058,True
AREA_13,s_mon_meercat,frames,1,AREA_13/s_mon_meercat/003_m_meercat_s_mon_meercat_F01.png,9947d76c469f0da3cca9cde4dad9884ae8082037a6730a96448a04739f0467c8,True,RGBA,0,True,10909,True
AREA_13,s_mon_meercat,frames,2,AREA_13/s_mon_meercat/003_m_meercat_s_mon_meercat_F02.png,7b44bb9fda5d20142640374c14d77f08a43c2c73692066df645c152ad09a68be,True,RGBA,0,True,17276,True
AREA_13,s_mon_meercat,frames,3,AREA_13/s_mon_meercat/003_m_meercat_s_mon_meercat_F03.png,e2bc11ae2e1417b6f78fc3ebf3570802d373ef257500d46b46ba3081e35fe50a,True,RGBA,0,True,24189,True
AREA_13,s_mon_meercat,frames,4,AREA_13/s_mon_meercat/003_m_meercat_s_mon_meercat_F04.png,5993311dcada04edb50c3659bf92f99080ab87c9c40724014e3d050f4a1c3ea7,True,RGBA,0,True,39762,True
AREA_13,s_mon_meercat,frames,5,AREA_13/s_mon_meercat/003_m_meercat_s_mon_meercat_F05.png,23df4b874b4066d141c784f879a74716dd0488a3c6d54d92ca60ed9d4ff0b0e6,True,RGBA,0,True,29217,True
AREA_13,s_mon_meercat,frames,6,AREA_13/s_mon_meercat/003_m_meercat_s_mon_meercat_F06.png,c6aa029b91588edc470f7072347b5eb1981f13ea652b0fbd092ac9555810294e,True,RGBA,0,True,10553,True
AREA_13,s_mon_meercat,frames,7,AREA_13/s_mon_meercat/003_m_meercat_s_mon_meercat_F07.png,06d52280401414ff86b60ba4c9c4794c5a336a9a26128f3c258c1cf71eba8569,True,RGBA,0,True,5846,True
AREA_13,s_mon_meercat,icons,0,AREA_13/s_mon_meercat/003_m_meercat_s_mon_meercat_ICON.png,eb6bac0841d6cbd56415a5c4126fa88ad62165d31ce3bb3cb279f111894fc3ef,True,RGBA,0,True,13714,True
AREA_13,s_mon_sand_dwarf,icons,0,AREA_13/s_mon_sand_dwarf/004_m_sand_dwarf_s_mon_sand_dwarf_ICON.png,71b10e7823ee6dc16280d978828ff3cd35342a5c0f66b0ac91d954d62a5c8994,True,RGBA,0,True,14889,True
AREA_13,s_mon_deo,frames,0,AREA_13/s_mon_deo/005_m_deo_s_mon_deo_F00.png,03c4e635d462813b41ea48cc8d3183814b7577bf21c43d5cb63acdbc48a68cd0,True,RGBA,0,True,8675,True
