area,monster_id,skill_id,role,frame,ruid,version,sha256,path
2,m_stumpy,s_mon_stumpy,VFX,1,5dbb7d6f37c14314ade0599ea56e2223,6aa799694a5ad954719f3502,24c7b006fbc5084db31bbc3d4d63ecc4df44e9d89198e1dbfd3aa4f3e1ec633a,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0089.png
2,m_stumpy,s_mon_stumpy,VFX,2,4e967aafb8c24ee19e8665a04fc80932,6aa7999d896a2707bf5dda2e,c5052e6d48dba681cb2acb3a5e7410459b09d77982adf88197fb484b578e2bdb,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0090.png
2,m_stumpy,s_mon_stumpy,VFX,3,19459826d59c4eac9be6b7663e2ab401,6aa79980731521fec39da773,bbf68f4547273d25ce1eeb1102ef7b40629a8915b4c147906380400f1c83eee2,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0091.png
2,m_stumpy,s_mon_stumpy,VFX,4,ce5aac2721f64f30af3e1f36d0fa8ff9,6aa799aa896a2707bf5dda33,ce96e31cdf3786448cb0b2b718f86806c3ce4649efadf6a11acb4cc6acc17fd3,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0092.png
2,m_stumpy,s_mon_stumpy,VFX,5,20edf1c0539a4f37b32dcf0a95943555,6aa79c91bd3304e6b2159bfe,26cf2e6823550167828ce3bc477abfe8c48e71d75e88258c44d23631be80d8e6,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0093.png
2,m_stumpy,s_mon_stumpy,VFX,6,2d7b1d88f7ef4598b3266e12ebc27eaf,6aa799819776e56500b519ca,cd98988b678f297d3c0cede2aee078647fbb129696e6993c338f418745966ed2,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0094.png
2,m_stumpy,s_mon_stumpy,VFX,7,4dde5a40e068486280a95ba876533797,6aa799c5731521fec39da783,76a93a2f37234f51056b469885d316e15bc5b83108f0c2b40b698263fd16b66b,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0095.png
2,m_stumpy,s_mon_stumpy,VFX,8,15930f5a2887411fb064709c7488575d,6aa79c85bd3304e6b2159bfb,81138afd21f37a5b0a9b4b0304d85dae1a56d1b97e433048070c47b1924e146f,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0096.png
2,m_stumpy,s_mon_stumpy,VFX,9,9aa08332609c4bc0af009eaa31e10ef8,6aa79c7e4d77c6b480adce1c,a0975a8fe0c036fdfc98703c335a760d2895362e49a4a4b2d62001434c620c0c,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0097.png
2,m_stumpy,s_mon_stumpy,VFX,10,7dad326e9a484b12bad31778fe0e9866,6aa79a066c1999f2c8976529,7ade2c6bb36e7f5fe390c12d8f0d3029cf6a3384510a0398d167c283a046d96b,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0098.png
2,m_stumpy,s_mon_stumpy,VFX,11,c3102837d60d45b8926c80ea0392c594,6aa79c8bbd3304e6b2159bfc,68114507e504cca4302da5cb26bdcc4dc1bcfc0022bc6f18d01feea80b0a9293,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0099.png
2,m_wild_boar,s_mon_wild_boar,ICON,,9cfec7ae0d99456bb583e2db17e8eda1,6aa79ca6da112e195ba2c164,029b2cf1437b8fbcbbe6aa8d16f5e5af8a77adb48207607bab6d2b9f8d30610c,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0100.png
2,m_wild_boar,s_mon_wild_boar,VFX,0,8c2ebfcc557144b89771a2f06c44f157,6aa79cb7da112e195ba2c16b,e03d4696d034852280c592588922ce2f1ef7c452a33571effe589608a62eb248,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0101.png
2,m_wild_boar,s_mon_wild_boar,VFX,1,1a6edaf52e8548568b569b06e5c5e561,6aa79cc05a42a19740c45e27,711a06f68bf88e70266120ed6540ce73e57797d3fac9258c129ead939a47471d,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0102.png
2,m_wild_boar,s_mon_wild_boar,VFX,2,b1168c27f75d4ca9922d9388c98de450,6aa79cf4821b9a1b17d8119c,cf553a47f6bf0e5905f00af489e4f628d0737e490507b39ba7132abb4551fe8c,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0103.png
2,m_wild_boar,s_mon_wild_boar,VFX,3,bdebfdc5f3b240c99c5caef8ecbd611b,6aa799db9776e56500b519e5,d01f449bb44f11f5e87c9bb9640a499e23f0196333f9f5b2088f87b58902629a,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0104.png
2,m_wild_boar,s_mon_wild_boar,VFX,4,3994833e14824c368ae5c7518ae9bc7d,6aa79a664d77c6b480adccee,720bc20909ac7c7007a2acaec37b8c0cf041e0b07d3b988098f0f4e8e43d22b5,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0105.png
2,m_wild_boar,s_mon_wild_boar,VFX,5,e22a276e42f647b89a3784a97228503b,6aa79a691e2dc5d6b4e9b3c4,32a875aace8292e9195f7b51598eac86e4908e1e44710123899faf335f7ab6ef,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0106.png
2,m_wild_boar,s_mon_wild_boar,VFX,6,73f3c77b9fc2483d9cbf5ffa9584fd74,6aa79b3b7208d3e6c3f67cc4,6f7dd9bb4bd2817a0bd2845ebdc43897160000fd0817962851223b3ec2b77575,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0107.png
2,m_wild_boar,s_mon_wild_boar,VFX,7,62b18b03384446af97ca7d07200f363d,6aa79a12941a9d6fddd87934,744b142a60cafe46d63abc0cb82eed1fb815e71abe1f13bd6dc347229658319b,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0108.png
3,m_bubbling,s_mon_bubbling,ICON,,c0c1228427034f848f875368ce53365c,6aa79a1b941a9d6fddd8793d,e1a03ed910317bde601b751b55e3d68647b73f49885eb8b5c5ca5b08360a0e31,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0109.png
3,m_dark_stump,s_mon_dark_stump,ICON,,a58824613d0b498cb3407c1e570ca4c8,6aa79a661e2dc5d6b4e9b3c3,a2b2baba3c9d883fcf84a7464d493261fe6464e8e1ee0fd281143d5888087203,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0110.png
3,m_dark_stump,s_mon_dark_stump,VFX,0,78e0734c92424c0eace65af662946ea9,6aa79a874d77c6b480adcd0c,4cec78eba779e4fc2ae79d056b2e62491ca47ff03c457ed6b62ce496088252d5,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0111.png
3,m_dark_stump,s_mon_dark_stump,VFX,1,989f4a6332ac48b0b6a1e9869c28d579,6aa79a9288413f765269bb4e,488aa4fb905559adeb5503e68de35cc1bd8cbadaef74852ad66392707293b471,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0112.png
3,m_dark_stump,s_mon_dark_stump,VFX,2,5a05ce6a351a4bdd91f0116f85e401be,6aa79ad4ca0a2020a0d87542,17cf567e1aa493ee70e36e1b11254f509130e952f24a242040081968e5471446,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0113.png
3,m_dark_stump,s_mon_dark_stump,VFX,3,b6d3c2c4a868410a9301539c58397810,6aa79b7acb73a580dcb7781e,fe423f28452300c5b97688c7a7cb31fd4f0a91075ed4c277ecd92b97fa22cfd2,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0114.png
3,m_dark_stump,s_mon_dark_stump,VFX,4,725632e8526b43bca28f3b664873037d,6aa79b0b4a5ad954719f3540,1c4312c227a33bb844cbd4119a79facb13da2a2a5f861f3896371835a0606a3d,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0115.png
3,m_dark_stump,s_mon_dark_stump,VFX,5,be33e45d1b814a1fa9b879c9c35a2e37,6aa79a79d119b909e68b27d3,99b3aaae6789591de46232b78c5b52290c220c8281f3f2ce631b373fab56bab5,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0116.png
3,m_dark_stump,s_mon_dark_stump,VFX,6,e9999b4056ee46e5aa74e21b5219e513,6aa79a8388413f765269bb4b,13d7ff57adc0738baf886b577dc5ee5924af32345b3b75b896d54c799b8595b1,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0117.png
3,m_dark_stump,s_mon_dark_stump,VFX,7,54983d0bde5543b8914fa4642509c352,6aa79abfda112e195ba2c125,fee3589749c8e26ae90bc4a1556d2ddfd8f711f3f5182aa1376efabec1c96556,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0118.png
3,m_fairy,s_mon_fairy,ICON,,b81a700d0bfc4862845b4fb637daef7c,6aa79b0e1e2dc5d6b4e9b43f,3a18b6edab9a037cb0762598d087e094379e20e0570e7a12b25de0187580f5df,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0119.png
3,m_fairy,s_mon_fairy,VFX,0,920f73e751a649e8ad8706f2659ac036,6aa79afcd119b909e68b2823,1d5f01438cc089e1cad3c3ccfe41cbcea5078192a81e7db2bdf7aba660f0fe8a,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0120.png
3,m_fairy,s_mon_fairy,VFX,1,977f3c8366134af9a3b81eaefb859546,6aa79b46430112b1e65f2e1f,ef0f9163cb399784b0824f7cbdc40a1a35dd7bc6e3e3eb05de4792ec3ff0d298,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0121.png
3,m_fairy,s_mon_fairy,VFX,2,436526afb7184c4cb0c8a75d61913bd8,6aa79b145c0e7e494b8d166d,19a9dd37c439b7e5222048178dfa75da94cbf40e23cc01f7ed7d5801dc6290c2,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0122.png
3,m_fairy,s_mon_fairy,VFX,3,76e07fba10a3433fbc3f8164d31e9d90,6aa79ad07208d3e6c3f67c8f,73ecf2e58dc1a9ba37d2606dd3337c0481681a1a107623b2ac5a104142a34c33,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0123.png
3,m_fairy,s_mon_fairy,VFX,4,447e0f9c328e4dc2ae5a337392f7b936,6aa79b963d2793a4363db239,62cb13dda9b7d035d3f8dfd05caa2cf9ffb94aaa2df4bf90c73b20d9f22274ca,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0124.png
3,m_fairy,s_mon_fairy,VFX,5,555e33ecbb1e45d196f76cf2e7e7f2e9,6aa79ba3cb73a580dcb7785d,c43e9e309852e05be8c6eccbcdf2005898c3bcb01653f26fcc9d462d65140dec,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0125.png
3,m_fairy,s_mon_fairy,VFX,6,9d5caf2a988e468f94d2c1e7fd7a790f,6aa79abc7208d3e6c3f67c88,86aee9210c06a7d842e488da8530d19b981e6d262cef4f801aa61ff28328dc98,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0126.png
3,m_fairy,s_mon_fairy,VFX,7,31bd0f4576b749569ad3762724488720,6aa79af2da112e195ba2c14e,98ce77aaadbae6db5c9e2ab2ef9e03a0872653b4591d61fcbf4e2f7961e505ec,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0127.png
3,m_faust,s_mon_faust,ICON,,c08b9d79749c45f3b5dbcde677b0886d,6aa79b56ff7ea1f2f92efaa1,a86d5eee1a58275c8b7d37b05874cd0012f04ffc69486f014845164fd1674f13,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0128.png
3,m_faust,s_mon_faust,VFX,0,4c2bdeb65c9e40d3851c96d3b1879a32,6aa79b7b430112b1e65f2e54,f43f06cc9c8665f4f22d247bb4970349a341ad464348b2b63131fe4e5025a33c,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0129.png
3,m_faust,s_mon_faust,VFX,1,f4ab94884eb04a45a0b37e61a54fe641,6aa79bad4d77c6b480adcdda,ed0563d6ac69ef678e1a6de5613372e4788d74eaedb6c926fb2718595e7769cb,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0130.png
3,m_faust,s_mon_faust,VFX,2,a3c3c1b80078436da361be633612ede2,6aa79b1ad119b909e68b284e,766d229cd577e991dd8c8e8d63954bcecb394ebc938154c58cd1c7dc31843661,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0131.png
3,m_faust,s_mon_faust,VFX,3,54c94d187e064336a429aa8eb7a65246,6aa79ad888413f765269bb60,dad2ff1008f6c36becee5c199ba87882748d4bad8e8d11db56f7ff412a02d1dd,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0132.png
3,m_faust,s_mon_faust,VFX,4,ac8d9ee77e904e5dbc9f206f5a89aa02,6aa79befc91f1fc250f6e2e7,a73dadba8a66a16a692d0031df5b4485e8aa170eb3ffa5ba1a8896a8f561f5e4,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0133.png
3,m_faust,s_mon_faust,VFX,5,ad619783f597410191aa2cf61426390e,6aa79b1b4a5ad954719f3553,3ed5ab912ec94a85d27692120b262de7c6b05f8e7dd7148780adbcf4d78c27fe,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0134.png
3,m_faust,s_mon_faust,VFX,6,9ac7d32d4ac844a2912e1e464688c782,6aa79b5eff7ea1f2f92efaa6,8e59c2e8d1be2deaa717cdfeebe4f6804d48368970c97965cae399d847d8fe79,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0135.png
3,m_faust,s_mon_faust,VFX,7,572e9c279c68447c8b8bbad8b7e08170,6aa79bf1ca0a2020a0d875a7,af6edc32cecdc2550bb45f14ad9d0c04cea15399bf8a4f471a2de036c5c58d84,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0136.png
3,m_faust,s_mon_faust,VFX,8,5307702f2e0547e787d6f164b7d8fa7a,6aa79c624d77c6b480adce16,b483cbaaa3c3ec0b2db6e7907fca3821836e1c8d813b9109883cdd1efe58e3cc,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0137.png
3,m_faust,s_mon_faust,VFX,9,e4f7ffc053484cee980d6654bbded6f9,6aa79b9a4d77c6b480adcdc6,48868e2a77d12f8ab48ddc03c0397d1d123d14c50adc0966aab0f2660483f11f,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0138.png
3,m_faust,s_mon_faust,VFX,10,01c9fd4bd702417a9668753b713bc375,6aa79b5f9521f8039aa84ad6,21c97de08b4874029ca85eb930c521fed7382767dc99b78802ac642e4b5810d6,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0139.png
3,m_faust,s_mon_faust,VFX,11,5659664bd3d741b284f01c0bb4fc9f73,6aa79ba1cb73a580dcb7785b,bcb90a1133b73681ecd73ca91075ef7f1d6e845b0f09e45f1921cf8f461eb68e,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0140.png
3,m_slime,s_mon_slime,ICON,,3737989b17f045949fa45a978c003150,6aa79bf9dd028465bf663d86,251c2065c5f487425266c32094ad6b83433af518d4e322f0eb4ff331f0300d82,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0141.png
3,m_slime,s_mon_slime,VFX,0,bc261d89981f4f639ff19ca9cd2d45c9,6aa79be99521f8039aa84b11,721fb396831d003d12bd6b27f8dd9850e08e522c63de23fb9e9100620dbada0d,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0142.png
3,m_slime,s_mon_slime,VFX,1,3250e85ccb8842eda4594a465e82eb63,6aa79bd53d2793a4363db27e,0711dde3beb1986b1892d5ede812ec98143cd9aa203d3f2b4692836bcef1cb23,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0143.png
3,m_slime,s_mon_slime,VFX,2,b6675e7acc134d77b93942fb5ce40ef0,6aa79be09521f8039aa84b07,a65621ce63a1d46777a6ee372e0963ebcb0fd0d2d1e74db8906523d227b26467,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0144.png
3,m_slime,s_mon_slime,VFX,3,4b13b23f6a12456c90d1b634deade3be,6aa79bf7dd028465bf663d83,f151b1fbe459cd775a1fd1858061693c7c907e14ee3042df3bc32d764a75700e,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0145.png
3,m_slime,s_mon_slime,VFX,4,03a81f145fd749beb6d8c810f95a3b3b,6aa79bde9521f8039aa84b03,f720abff97ae3865096794a590bd09e101fdb15c9c6d538bf7f8754f8301f23a,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0146.png
3,m_slime,s_mon_slime,VFX,5,7fa0d014568f4d9f8916bcf2e986afa5,6aa79bc5ae1303950ca3185e,2e66b8f3f516a5c84406eec55b1da6e811fa09648f51bfa2e8c97cb5b00a92ef,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0147.png
3,m_slime,s_mon_slime,VFX,6,3c783ea513914feca7d1f2af9b7abbc5,6aa79c43ca0a2020a0d875be,d87a37279f0fbd246a6faf360185740c57c3b5bcffc9b57bccbaa9814edf194a,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0148.png
3,m_slime,s_mon_slime,VFX,7,2574043b52a2402ebc1b9e51b5e7764b,6aa79c359521f8039aa84b33,a2c527afdcb2696d3284af4a7bacf696613ddd7f69b1f5adc3d1ac102ba16ddd,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0149.png
4,m_jr_wraith,s_mon_jr_wraith,ICON,,493884af48ab49a78d0fac7aa8c5de7a,6aa79bfc156a9b317386d716,7ce53e7bf23c70c59ba0fc19cdfacad52a4435cf3ab8e0b0b71693fdca433211,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0150.png
4,m_jr_wraith,s_mon_jr_wraith,VFX,0,b5aa73922c624a7aaabb3aa94fe66336,6aa79c4ebd3304e6b2159be8,fc21cf7a782e1ab1765e5297080dd0c261d7dd867ce60ae44607c92401d927fb,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0151.png
4,m_jr_wraith,s_mon_jr_wraith,VFX,1,e55e6931d5854e83b1b78948272fbec8,6aa79c87566d7f01ee61c8e7,c49a76bd68e4c77bf3c622baf51ea2be77ab62f7af921a83b64fa2f11ebda1c0,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0152.png
4,m_jr_wraith,s_mon_jr_wraith,VFX,2,a97b58395f484c46a1c748c72a40870d,6aa79c797d5521b7dabe8f29,69419c7da01ef66291d1539bb3f581e0516bc7c9aafd9aa737e7ba0ceb3cd77e,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0153.png
4,m_jr_wraith,s_mon_jr_wraith,VFX,3,e746c4a1b5de435d80baa4f898202bc5,6aa79c86566d7f01ee61c8e5,0b13d2a4c5b3bd498f413e0e82d7af23dea24f03b46e56089ffb5b42bf26dd58,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0154.png
4,m_jr_wraith,s_mon_jr_wraith,VFX,4,0dbbd233429746f0807ac9c19083e9f8,6aa79c714d77c6b480adce1a,72df544a55ff5bc2003a49bffba9ba27c82e88cbfc63bd217b6dfbd750cd4e86,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0155.png
4,m_jr_wraith,s_mon_jr_wraith,VFX,5,4cdc14dce45744debfb576db2e451b6b,6aa79c5edd028465bf663da8,98bfad9e9cfd574649fc9105c8b1685ff87240727748f368a24862fa9309ef81,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0156.png
4,m_jr_wraith,s_mon_jr_wraith,VFX,6,dd36e56dfd5c4050b8e6287e5ec04472,6aa79c727d5521b7dabe8f26,024a5513f605cd0272a132b004a82b6da7854024c4de9b2c0dc108672601226c,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0157.png
4,m_jr_wraith,s_mon_jr_wraith,VFX,7,f6418104329e4fcf8f0610016db02c28,6aa79c70bd3304e6b2159bf0,73d91873e872d09c7a6431daa5749344de3ecfb151517ea7706b40bb61d76535,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0158.png
4,m_octopus,s_mon_octopus,ICON,,8934b8fd498248e79aceefea2019c608,6aa79c605a42a19740c45e1b,88a636236a7227b2aca5969ad1e286337f31c9b5006166bf5444d5921cb9677e,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0159.png
4,m_octopus,s_mon_octopus,VFX,0,3633aa96aa454eef9ae7e59e168c649f,6aa79c7f566d7f01ee61c8e2,b582d845cbfb82d6091f690c2c0b7b0ed8e1dc45ecd65aa2dc0b61339bccc1de,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0160.png
4,m_octopus,s_mon_octopus,VFX,1,891f74b98d044773a410e27f140f3d94,6aa79cd7d119b909e68b2879,5c51e59eaaac772eddeb342ff2c74365e447d65d2c58c994b9060e412acc8ed3,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0161.png
4,m_octopus,s_mon_octopus,VFX,2,06fa590c6e184f718e64af5b5b6ee6b4,6aa79ce29776e56500b51a2d,d222aaa4d0d32c953d9118e3bd317946b2af6460560707ecae7d5c5dca1158f8,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0162.png
4,m_octopus,s_mon_octopus,VFX,3,6f69fcc27801407d93195d464022e954,6aa79c804d77c6b480adce1d,b0db4665dab17d0e4d58d9cb52ac303a0c28973454dcae13634763bef2dae142,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0163.png
4,m_octopus,s_mon_octopus,VFX,4,0afc44ac09b148a489e9202cf52b81a3,6aa79c867d5521b7dabe8f2f,c13881e92318ccbf023101272b26bbf83c92f632d05815e3f4a0436f4d2bd74d,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0164.png
4,m_octopus,s_mon_octopus,VFX,5,68400502b4fd4e68b95755d4f8ac81b6,6aa79ca8da112e195ba2c165,7acb304c8d50f95d35d91b3859ffc252811fb903af051914ab7983bbc759a755,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0165.png
4,m_octopus,s_mon_octopus,VFX,6,e0695277d46d44a283f048543260232a,6aa79ca4bd3304e6b2159c02,d35a6216c6b17d9d28eb2b44e2d81b862ad1c8e67ecc2177d51f09f9502072df,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0166.png
4,m_octopus,s_mon_octopus,VFX,7,8bdaf5ffbc73439a984af2d5284c7bfe,6aa79c52bd3304e6b2159be9,3ec80a88b36e3c0c75ca9111bfa64dd2d503070a3750976e6f8f7e9e711c32b4,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0167.png
4,m_shade,s_mon_shade,ICON,,8b3a46d1198a4d9bb22ea961654ace84,6aa79c997d5521b7dabe8f35,a260772adaf0fd1b94e0561dda935defdd089cf3c4591f24a39016ca46c11696,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0168.png
4,m_shade,s_mon_shade,VFX,0,4919dec4978b4b7da766fadd900aa08a,6aa79caf896a2707bf5dda90,a5c5740d4842d975f9c8534a54076a111fd04f71b323f60f78d7a97f2eb8aef5,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0169.png
4,m_shade,s_mon_shade,VFX,1,5d923997b052486aa28e8749a9affcac,6aa79ccd896a2707bf5dda96,a703db02418bc616aa754ded5688a454050077f4b2ed73e9869bebdf43b08ad6,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0170.png
4,m_shade,s_mon_shade,VFX,2,6bd2c12bbfb542bca4862965e93ac15d,6aa79ca34d77c6b480adce24,a9e9357861aebc71f2fcc1d93dbf68237f844dd24ee8400f59e3233d9fd6554b,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0171.png
4,m_shade,s_mon_shade,VFX,3,e93ac3d67f74439597f49e2fc6231509,6aa79cbdda112e195ba2c16e,fd7444487a9f809fe59890a85329bc2e9c82a7da8346298ee757ada72ed53a43,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0172.png
4,m_shade,s_mon_shade,VFX,4,19f31891d51b4a2fbb2defe395823c49,6aa79ce66c1999f2c89765de,1344a607910df0cebf85e3713d52583e5d794824d7f9632e1c73ef14e51b98d8,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0173.png
4,m_shade,s_mon_shade,VFX,5,a4309d4709404ad7a25ad8f3c1e23b68,6aa79cac896a2707bf5dda8f,874a557f8a640156e3d20249dc4474d76382d526f6f3ad4cf23b54ec7a7dc17c,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0174.png
4,m_shade,s_mon_shade,VFX,6,e3e935b3434947f8bc45538a2917f057,6aa79ce5821b9a1b17d81196,260db454af18843de51ce2c80b02a5c8a56874fff9ec289af19781fcc70b8bc8,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0175.png
4,m_shade,s_mon_shade,VFX,7,10595b0c90904810947145ea438776e1,6aa79ccf9776e56500b51a21,7ee47a8ff27d7cfd22f0078540db6543cc13b6d4475fe77c57eac09e66e9c01c,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0176.png
4,m_shade,s_mon_shade,VFX,8,6c94d904e5de49a7b6564662d3067ec3,6aa79cf86c1999f2c89765e1,60be5cce3c14cbaec63df94eb07e3a50c8a755c476eb35312a6a1e94b5835f4c,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0177.png
4,m_shade,s_mon_shade,VFX,9,e5c7a3946643426e97dad0951e5446c0,6aa79cc9da112e195ba2c176,d2fb3338409130bdbf1bf705fbfd4e68c679e4f3bd6899824c57da0249420df8,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0178.png
4,m_shade,s_mon_shade,VFX,10,66b8a529f650449394f0b0f5f4f065c7,6aa79cfcda112e195ba2c186,f32ad50fee6777b81f6144b4da0ce0b1099b4738a98c69fbe234cbef35e45828,D:\maplestory_levup\docs\art\import-runs\ALL_AREAS_20260914_151243\staging\full\0179.png
