id,name,source,scaling_stat,coefficient,slot_type,effect_type,is_key_skill,cooldown,skill_kind,target_mode,max_targets,effect_value,duration,range,dash_distance,tier,icon_ruid,icon_ratio,effect_ruid,effect_style,sfx_ruid,projectile_ruid,passive_stat,passive_value,description,layer_ruids,layer_types,layer_styles,layer_delays,layer_durations,layer_scales,layer_offsets_x,layer_offsets_y,layer_drifts_x,layer_drifts_y
s_mon_eliza,여신의 정원 폭풍,monster,INT,3,monster,damage,true,8,attack,area,0,0,0,5.8,0,0,e5d3e3c8f9d347908af4142103476c75,1,,,,,,,잠에서 깨어난 엘리쟈의 분노가 경고진 뒤 폭풍처럼 정원을 휩쓴다,"dab56e9f13b04c2c96e37f2595343a30,d0ac7b471a064edc9648228d0eee6359,51dbf7e99c13455ca96f089e64839933,4b28965cfa8a4959bcb99303e13432d8,5fe7e5c299034d0585bc463b017bd687,2e247d13632b4cb892f81988d4c58385,6b7fedada3c048f6b22169546847a3e7,349987f4516f43f68a990e6cdd247a0b,150f2f1e1f594a2ca80136f816fec6b2,874114deab4942a99b3207b8a2a65842,cb8af9e059084e83b7c351f3df3fb703,e4fef87ff53a452584ee6fc70d1f909e",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_jr_yeti,설인의 체온,monster,STR,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,7ebe8a1857cc44c8bd78876e9e4b88a7,1,,,,,STR,,눈보라를 견디는 어린 예티의 체온을 익혀 보유 수만큼 STR을 높인다,,,,,,,,,,
s_mon_dark_jr_yeti,검은 설원의 은폐,monster,LUK,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,cb65dd5a6aca44d894882c8c575ab95d,1,,,,,LUK,,검은 눈 속에 몸을 숨기는 감각을 익혀 보유 수만큼 LUK을 높인다,,,,,,,,,,
s_mon_hector,설원 늑대 발톱,monster,ATK,2.75,monster,damage,false,6,attack,single,1,0,0,0,6.5,0,c479f357cbc6428ab191872148ed2c2b,1,,,,,,,헥터처럼 눈 위를 미끄러지듯 파고들어 발톱으로 한 적을 찢는다,"6e86291f9cfa46ed9fc56126c571fb09,cd2d3d2f5c86488a8de76885e77843e0,c9f1e1b5376f414ea8970c351f684184,f258a85120474c7890d1a8cbceacb94c,bfa48061aeca43ecbfcf82bf92a0a9be,5b04036d3ffc42bd988002e656a98bdd,2fa44c6647a548c6a34719f37ecaccd4,abc167612b3d4576b27427ca5675fb22",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_white_fang,화이트팽의 빙설 송곳니,monster,ATK,2.9,monster,damage,false,7,attack,area,3,0,0,4.8,0,0,217ce110ecd340a38f62ea71e7e40243,1,,,,,,,화이트팽의 돌진에 얼음 파편을 실어 전방의 적 셋을 물어뜯는다,"51c45d07ea6d44089404dec22dacd8ce,61a219d969c549ed9b8850c640d3be35,ead46375a7c34e3681463ed63eb28a6d,bfb6a623c9a04b63a88727b1aed15721,2679fcb7170748f59fb5eb12d97cc3e5,be340f387511437facf7e00ffe058a2b,a283210f78e942748f5b7b7767007436,6d3c06ab0c354a12a765493814d3efa0",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_snow_witch,추방자의 눈보라,monster,INT,3.15,monster,damage,true,9,attack,area,0,0,0,6,0,0,4b0bf6c141664d699983ef4c2c1f1fda,1,,,,,,,금지된 마법을 익힌 설산의 마녀처럼 얼음탄과 눈보라를 연달아 펼친다,"38d1ceb16e1446d4b033db6f1e74cc47,fda5e1f81a8f40fabc2b67b5a2a86d12,ee22ff3e5a3246d298a8f9b4aaa04f58,0dd7982780cb45678de913f29fb4d0d8,6a34997e32714346b5bfe7ac07cb24d2,ccc21f7376064686989d4d2241696c86,63795c7fb0c34fac8f019d031a382d2a,7a7f3d48f417445baba8892fe6feaa3e,62f131b6e08942ee975f4e352c89824c,fb7257f438ae4685a6f21f3090eac24a,74b063736b9844498c23bbf6c3f4a563,07201c5c020240158491e6113d3a1dec",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_bubble_fish,기포막,monster,INT,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,6f4d1eb8591a4ce78771981da1483483,1,,,,,INT,,연안의 수압을 버티는 버블피쉬의 기포막을 익혀 보유 수만큼 INT를 높인다,,,,,,,,,,
s_mon_mask_fish,가면 아래의 감각,monster,LUK,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,c4f2fbba76cb4c048cf31c192fde9c4b,1,,,,,LUK,,산호초에서 몸을 감추는 마스크피쉬의 감각을 익혀 보유 수만큼 LUK을 높인다,,,,,,,,,,
s_mon_squid,심해 먹물 폭발,monster,INT,3,monster,damage,false,7,attack,area,4,0,0,5.2,0,0,396cc922ef15461aaac39f62b6dd7a8f,1,,,,,,,스퀴드가 짙은 먹물을 폭발시켜 주변 네 대상을 어둠으로 덮는다,"765cc9855e8b489bb3bbacd1ccf16ede,c36767a6ec154118b887f836c6ac33e4,18419bdf28944cb091107c9ea8706f5b,bba98f68cdbb43e08452bd96a7ddd1fb,6eeda6f31ac04ef8a1679675a4aed038,14fd7e69fde145fbab1e8250f66b26ff,a6d982ca9f184fcca459cbb52c70a509,92568b2d60ba46338cd17032e1e50331",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_shark,포식자의 수류탄,monster,ATK,3.15,monster,damage,false,7,attack,single,1,0,0,6.5,0,0,422cb310431f4ed9822a5fd230e96fcd,1,,,,209c4567073b424e8d445cea7efb80e3,,,샤크가 사냥감을 향해 압축 수류를 쏘고 송곳니 충격을 터뜨린다,"a7e9567aa4fd4222a3779e37962036e5,1678e51c919345dbbb26cf09cb0b0e5b,52807bb578734850b4ee786bff2d3464,2add82619ba24cb68dee6a15f76c0f9e,e0c490b9708840a4b82be3ba8f7dbfd0,2f46ae581cae4eb1b65906e746c5ab3a,ca58dfa1cc894addb9694e9d6d033ef0,18cbfae59aa3406a8d2a811dcbe8733a",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_pianus,심해왕의 광선,monster,INT,3.45,monster,damage,true,10,attack,area,0,0,0,6.8,0,0,315839e0c5754b21b8156fce0e52588e,1,,,,,,,동굴에 몸을 숨긴 피아누스가 입에서 심해의 광선을 뿜어 넓은 범위를 쓸어버린다,"fa51b93f5b2544c99ec2c024574a94d5,9e4211b3b2194f72afc8437233d7c2f8,6bffac5d5c304a089f68b29e9257a5ff,94d5fc01b21d4794a9f151d1d535dc75,8b88aebfbc3c419bb78b4467fada9e99,137c818289ba41a2a6c5b58f530fbe90,9e99a417fd8d49fe800021807b7e478d,eeb337e878eb413390c0cc11ab181e2d,4ca83230140f40d9bd6e83385bfc8c07,1e7460c0095b4e039f7e5a85049cbdbd,7a7aa8e4543d417fbd95381a4c4b3335,0e85ce0bae0441189dd03ab99348e5fd",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_ratz,태엽쥐의 민첩,monster,DEX,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,f6cc2742c9044dd4a76557c658c6bcf7,1,,,,,DEX,,에오스탑의 좁은 장치 틈을 빠져나가는 라츠의 감각을 익혀 보유 수만큼 DEX를 높인다,,,,,,,,,,
s_mon_drumming_bunny,태엽 북진동,monster,INT,3.35,monster,damage,false,7,attack,area,4,0,0,5.2,0,0,1451fd9f2d94430a8b8db603f65d6a9c,1,,,,,,,북치는 토끼의 장난감 북소리를 압축해 주변 네 대상에게 진동 충격을 퍼뜨린다,"38898190f6e546ee8877ad51f2cbdd98,9104b0c5f518448d8c6f20fc5b3c888a,5d5c674fda194b11955fa6bb81c4eff1,a0382cbaa91d4a3882d9a19d83b49d81,6018f0a592a04ade9c066c3352c3ef8a,e40fbcdb861648a299620988f6a05012,086037154f3c4b61b1fea7e535253868,efb4e29a2d2b4c97920b1e3d7d6c3285",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_bloctopus,블록 위장,monster,LUK,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,fbcf38f419834f1cb8668d7d80a4bd3b,1,,,,,LUK,,장난감 블록 사이에 몸을 감추는 블록퍼스의 위장을 익혀 보유 수만큼 LUK을 높인다,,,,,,,,,,
s_mon_king_bloctopus,왕관 블록탄,monster,INT,3.5,monster,damage,false,7,attack,single,1,0,0,6.8,0,0,0ae68ed9df0c434c8d676a5060338130,1,,,,a2da67e687994755a8943c2bcf871902,,,킹 블록퍼스가 왕관의 자신감을 실은 블록탄을 쏘아 한 대상을 폭발시킨다,"9210098f2979422fa7f9d5a3b0d4a493,47df54dcc9bf4977a393edacf26b29d9,43ad8b50c42a444b8c44c13bb9c58a90,11f2833235d446e4b6e07c36d7d51045,3c29babeb1974a9f99d3940e9359eca4,5439e06638344d48a77eebe47ca4d6d2,b71eca02b20c4c21b5c812fbce41a2af,63e61037a0ed48d081ea11d0d52e3613",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_rombot,에오스 중력파,monster,ATK,3.8,monster,damage,true,9,attack,area,0,0,0,6,0,0,69e93a91ff9b4e6c8084b8530adbf121,1,,,,,,,숨겨진 탑의 수호 기계 롬바드가 장갑의 동력을 터뜨려 넓은 중력 충격파를 일으킨다,"0b84b64ad28d4494a6113b99207791d4,6df1cad4a1d44ccf891992d6ae342c45,ec9c03ddea29497a8ef4c2cf489f8374,7bf60df656034ea7900dca4c68e6ea82,be6ee48699c245f4b04b1e248b6bc256,7b5068a2805c4503951d6d2e0bdf13b7,228c342b791141fc9beca616e059647f,8461501a9bf64582bd2b27fbfc9257d0,f6bc62e831da4cf9a731c0d26c1c867b,62a5dcbc87cb40fc98f470339688403b,2447dfbd141d4c6195999a3c9822152a,6e4d74282f824b0cabfd86b385d49f79",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_brown_teddy,솜인형 완충,monster,DEX,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,1fc1a22577b6404caf930354e057a5af,1,,,,,DEX,,태엽 인형의 부드러운 솜이 충격을 흡수하는 성질을 익혀 보유 수만큼 DEX를 높인다,,,,,,,,,,
s_mon_toy_trojan,태엽 목마 돌진,monster,ATK,3.55,monster,damage,false,7,attack,single,1,0,0,0,6.8,0,614d0439bbc34596948a76056740bbfd,1,,,,,,,장난감 목마의 태엽을 끝까지 감아 전방으로 내달리며 한 대상을 들이받는다,"3a8fd59df1c64c9a9640165436d2e360,826be63130dd4e18ae5b5bb948f9619f,c51fdc3b3fc74a67a0bead35da586a8f,a97b91c201b348b0a54a6609e1cbb3ab,7c5cb00154b64597aae0134696a35b2a,54be8061b63349fa9bd9d0b0ac402fc7,42d9b57ef9864aac8c7d652bf2ea5af6,830930c93e5940bf8a521491e9418f97",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_master_robo,정밀 태엽회로,monster,DEX,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,7e7bc39c54bf4fdab52298b6dc9ce693,1,,,,,DEX,,장난감공장의 마스터 로보가 가진 정밀한 태엽 제어를 익혀 보유 수만큼 DEX를 높인다,,,,,,,,,,
s_mon_chronos,크로노스의 시간편린,monster,INT,3.7,monster,damage,false,8,attack,single,1,0,0,6.5,0,0,110a3cbbdc63450ea4b753e839c3549c,1,,,,,,,시계탑에 쌓인 시간의 파편을 한 대상에게 던져 순간을 비틀어 폭발시킨다,"16261045606f49cba66fe7b58eda89d8,8d84ba7922e6425bbbf92eb0bbd7d677,b6bfc354df09468e89b7b0f5eacc5605,f12a1f2fc493433c8a5c8c2afbe729e2,6f4b690cb3f146e0aa569452a3fed6e6,343f70e340014eb1a637d583bedfbe0e,853827c299a641beb36cf55d0f3c7b5e,667c3e8234e14314b15310030dd90911",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_timer,시간 정지 충격,monster,INT,4,monster,damage,true,10,attack,area,0,0,0,6.2,0,0,8f6be02009d64c54922a6d1316cc0454,1,,,,,,,시간의 소용돌이를 지키는 타이머가 종을 울려 주변의 시간을 멈추고 충격을 한꺼번에 터뜨린다,"7278349b9d9a4ad88dfdb6fc2a036d6b,af96f6bb5e044705a574d4d3a185194a,e26fa49ad4594f2ca70219fdc0bd9af3,ac3427d6e38540b2ab4ed485c7cea2f4,cb921f8f28ea474f96e215ee69a9a9b3,ba1437f500c14c2cb1b24206a7e8ba0d,899de51b901942a19132fb63ad2b72cd,046d103cc12f4d7e91162a0102b4db48,042c28eb21cb4c818fd24eeac7879fcb,6f9cbbdbff7b4978bd8cc726bf2da8cf,c3353868c60048028ad0b3596fe06f06,8705fad2f5de4916bf302a806de499e8",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_white_sand_rabbit,사막 굴착탄,monster,ATK,3.8,monster,damage,false,7,attack,single,1,0,0,6.5,0,0,16e3e641990f416ab5f1fd5eaf11e487,1,,,,,,,흰 모래토끼가 땅속에서 모은 모래를 탄환처럼 차 올려 한 대상을 꿰뚫는다,"9e1efc87c9ef40be8a970fcdef02fb48,c06f3020ffcd4a6ab14961af7852ca0a,92d8de6cefb14117bd4006a57b704778,2866b0f05f7f42faba3d327230fa28dd,139d1bdd46b34cbf9d799c8957c45caf,25be243eb4fe4358aef7a701fa530f8d,bc2a29be7f7044b6b16d0d12e5be811b,732b2455a2924d38813ebb890a9a64bc",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_scarf_plead,목도리의 사막감각,monster,LUK,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,c9a088e775fc416b839e1434847ea597,1,,,,,LUK,,거친 모래바람에서도 방향을 잃지 않는 목도리 프릴드의 감각을 익혀 보유 수만큼 LUK을 높인다,,,,,,,,,,
s_mon_meercat,미요캐츠의 모래매복,monster,ATK,3.95,monster,damage,false,8,attack,area,3,0,0,4.8,0,0,0b27a819e3da41c089602e744691117f,1,,,,,,,미요캐츠 무리가 모래 아래에서 동시에 튀어나와 가까운 적 셋을 기습한다,"58c540e8010849fca233cf463db14644,266a890d8b3046d397aa578dcd6b32b7,7b3564942b9a4bcfb5cb4001b10d541b,add5898f2139481db897abd9a94f8e39,a199952c4427441c9712bae319b115f6,0c392fd5b0a847ef9714e1fbd37b0021,9aafab61dc734a4bb2c17ef6b6391029,9ad6961246034fb9848e49071368a63f",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_sand_dwarf,사막 대장장이의 체력,monster,STR,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,1b753926d7784650a0373b276cff8701,1,,,,,STR,,모래난쟁이가 사막에서 도구를 다루며 기른 힘을 익혀 보유 수만큼 STR을 높인다,,,,,,,,,,
s_mon_deo,잠든 선인장의 폭발,monster,INT,4.25,monster,damage,true,10,attack,area,0,0,0,6.4,0,0,7dee23b3ac424f69905279cdd8640013,1,,,,,,,오래 잠든 선인장 장로 데우가 뿌리에 모은 열기와 가시를 폭발시켜 사막을 뒤흔든다,"5fd6cf5eaaf142b3b148c26accb00969,0335277499504659bbe1ad27bf499bee,67663cf74b6a401f9fb1a815dbd2a5c1,8a5d72bf3e2248fd9a2f4ca279e0b87b,f3ca1d9dc0fa4fb89bb2ba6c19a46cd4,26d8e36024274e7dacc08099afa56410,54774fd5061a48ca8d765016297fcdde,864969b6a3774e10b6d40b816b95712f,bd357d42340c4b0283fbb7593b600d64,770f8c3fe23347fb9c70bfd8e55bd0b8,abf03dfce060474fb819e66aee5f6748,31dd314347a744308931709da8898655",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_cube_slime,연금 큐브막,monster,INT,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,d6b1065422854fbab3ec53fa554e72ab,1,,,,,INT,,실험실의 용액이 정육면체 형태를 유지하는 성질을 익혀 보유 수만큼 INT를 높인다,,,,,,,,,,
s_mon_mithril_mutae,미스릴 외피,monster,DEX,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,34a217531eda463481061d5b7a976b4c,1,,,,,DEX,,알카드노 연구소에서 금속으로 강화된 뮤테의 외피를 익혀 보유 수만큼 DEX를 높인다,,,,,,,,,,
s_mon_homun,플라스크 독무,monster,INT,4.1,monster,damage,false,8,attack,area,4,0,0,5.4,0,0,dee84606a7fc4def9229d0e93f6826c2,1,,,,,,,폐쇄된 연구실의 호문처럼 플라스크 속 불안정한 용액을 퍼뜨려 네 대상을 독무로 덮는다,"26bb8ae99de84ccfa1150026119590b4,d1afd8e434c944de91b1d4d5ed06e1ac,02713545781f462d9c44ed56b363b037,01a724db790f492c86d5f0ea7158537d,e61b329082ed4308b306e4946d3be37b,94d5625390be46b28ec3de28d872ca79,9e5af5b0b41f4323adbd047e54459a9f,99df7f64f94b423c805a3e6d3707cb89",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_roid,알카드노 에너지탄,monster,ATK,4.2,monster,damage,false,8,attack,single,1,0,0,7,0,0,14b589cf6c7d4e61a18e0e98d7dfe0a0,1,,,,e51545cbf94349f59f4431e2e76d2cdc,,,알카드노의 전투 로이드가 압축한 연구소 에너지를 한 대상에게 발사한다,"4d70a45425bd40169549ffdc4c0d3235,e54b9a29c41f4eac8deff5bafcf7eb60,47f27b56c1e1462eb205a76af9d78ca7,b69c5c8deb784fe09d493bd97b68def5,05e0bea43ff546f7b23d0690c11c56c3,944540f324254646a3f2727b7216995d,d5eb04cd2ba24cddbbd90fd3a31e7022,8a557b8539e44e438291412efbbd6874",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_chimera,융합체의 산성 포격,monster,INT,4.55,monster,damage,true,11,attack,area,0,0,0,6.8,0,0,aa101fafd18844c794398b1eea7bb0d5,1,,,,ab113d9a5ca5402d85ecc2ab7a4f51a1,,,서로 다른 생체 실험이 합쳐진 키메라가 산성 탄환과 연금 폭발을 연달아 쏟아낸다,"885257371dc54d26a23cd2ef30f838cf,bb809d7e3ade43a8a647dd74d12e9714,2bf3dac362cd4aaba213303a847ee30c,2d364cddb7ad48cfb9e3bfed71184d3a,30c4fbf39bbe4e2aa78304e01be6fb5d,a08ea4bcafef402cbb431ad774454ac2,098040ca047a45408fd9937128191059,0022536a6bdb4948b93ff5faeeda8aee,92f66de6a7a24298ac4c14df2ad1b4a2,12508c468dc04f41afda0a67eed16d57,1ae7604a3fb64765b2509e8cb369e29d,96d6f0b1b84342dc98832317318a9009",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_king_clang,왕게의 집게 파도,monster,ATK,2.65,monster,damage,true,8,attack,area,0,0,0,5.2,0,0,b54358bd342b46cbad74d51a0aae4fb2,1,,,,,,,모래 해변의 왕게 킹크랑이 양 집게로 파도를 끌어모아 주변을 크게 내려친다,"cd65aacf57774bf78b9817fd101c8cf0,82daccad79024beb9a6f25b61632f90b,36b21956324d4b3ea7f1cb7a588df32f,fc18bbae77234a6b95711effe06afc96,aef2e618aff044fdbdf7aa98dd075300,5005a99484794fd6bb4d6eb9f56cbabf,414876f98e1f4ea2b930d24d9aaeb0e9,25ee5fce3df54266a1af93953d93fa8c,91ea2f4e3016441a8c59bfa0e6c40a5a,8468c0496cc943d285681999bf8bea94,3924a98c2d5d4afaac7ef22661a68cda,10257691e8134f97ba17c74248f541a0",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_straw_dummy,짚단 균형감각,monster,DEX,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,3e8d4c85efbf48f39a9ef4f005bc22cf,1,,,,,DEX,,바람에도 중심을 되찾는 수련용 짚인형의 균형을 익혀 보유 수만큼 DEX를 높인다,,,,,,,,,,
s_mon_wooden_dummy,목인 회전타,monster,STR,4.45,monster,damage,false,7,attack,area,3,0,0,4.8,0,0,021fbc863175447a9bb4be2eb9f75518,1,,,,,,,수련용 나무인형의 단단한 몸통을 회전시켜 가까운 세 대상을 연달아 후려친다,"c1ebfc4fcc7c4b0ab425a12b8482ed47,fe8682c9d56a46caa323e4d3774c783a,c57ee2a2a92a4c58bd9dddb979a70b3a,74d9895f47894dad8c5c1a56b9c06359,01e8f6db0cf846559a0bf70cee15a761,b4898f3afe664e80a4ffc97c902f2af6,77532eccbf364f4d8f32f4d13f55b13a,9a7ea81457604e3ca1e76fa0ccc0a996",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_peach_monkey,천도 투척,monster,DEX,4.6,monster,damage,false,7,attack,single,1,0,0,7,0,0,cd2a82549a084be78c060f312f02583a,1,,,,9ca14ee512b1489cbb54b2b9833388cd,,,천도 과수원의 원공처럼 잘 익은 복숭아를 한 대상에게 정확히 던져 터뜨린다,"da57af6fa2df47be8c5df2e1f989f174,b01f90083bc74aaea82771cb530a9478,252f6586f69046049b25ef21479773bd,00d8de1ef2884d5cbb7ef8882b10d859,70a94fb0b742469586e20fcb13bb53a7,f89fe1f8bf7b4f7bafd4db57366aa4e5,f2adc11300a04621ae255cb896629dae,891e0dcd33b54e3587250e1d21690947",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_blue_flower_serpent,청화 비늘,monster,LUK,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,6e88185eb7ab4b36a12943cec476b9e7,1,,,,,LUK,,푸른 꽃과 안개 사이에 몸을 숨기는 청화사의 비늘을 익혀 보유 수만큼 LUK을 높인다,,,,,,,,,,
s_mon_tae_roon,태륜의 쌍권풍,monster,STR,4.9,monster,damage,true,10,attack,area,0,0,0,6.6,0,0,874fa803baaa4d2c88b74632c36415a8,1,,,,5328a3875a32437784c949579f259a00,,,태륜이 두 주먹에 수련장의 기를 모아 전방과 주변을 잇달아 뒤흔드는 권풍을 낸다,"8c4b21e567e743a884f7d348239a4c1f,86e50d98dc9e4702b4007576405d47a8,d17ebfd824124584afa0d9b2081155b1,09dcd3f22e8f4fe9834999f39aa8c550,3790473d5db44d38a7cd01463d6336d7,d72b3bf21d3447b0b28ed2d59490256a,e89b0242456e4fe192a0c5267a4f5e7a,238ff99d17eb4538bc3cc9df0353ff4d,f9e7436694924ea7bb9d5d2b4b405bd2,26ce844d93364bcc937fe087d5c652fa,3e09b5bbcd734ab587ed5541e6864a11,e09f6c101d864a2db09c1380a1021f56",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_harp,하늘 둥지의 날갯결,monster,DEX,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,19428df20c01400da27ba3743eb8a3a7,1,,,,,DEX,,높은 둥지의 상승기류를 타는 하프의 날갯결을 익혀 보유 수만큼 DEX를 높인다,,,,,,,,,,
s_mon_blood_harp,핏빛 깃울림,monster,INT,4.75,monster,damage,false,8,attack,area,4,0,0,5.6,0,0,7443aef55f09475f83f2ba1cd2735684,1,,,,,,,블러드 하프의 붉은 깃털이 공기를 울려 가까운 네 대상에게 두 겹의 파동을 퍼뜨린다,"fe015aa024a24acabdf5ef0ebaaaf631,758aebfb2473476ba547d554851348a3,83bd2b5367224153b8f4d631ab232ce7,3d85b5a375704beba18e6b96d4b92144,e7f3233f64544c4dbce30d0d710fe340,cac7334d097b4ccf906a8b2eb09319f9,faa31af498dc41f78365610c823386f8,81856e1ec38c4990bb0bdeb7e915121f",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_blue_wyvern,빙룡 숨결,monster,INT,4.9,monster,damage,false,8,attack,single,1,0,0,7.2,0,0,7e7f2cddb3a24349a2d96bdb3ac7b8f7,1,,,,,,,블루 와이번이 차가운 용의 숨결을 한 대상에게 집중해 두 번 얼어붙게 만든다,"0ed8fb478f2c41adaa53ed6e70ae7970,d4340838cf8c4daba28b4a517e05c40a,51ae65147fee4705b5234e1937604af7,8ffa9f1b72554a0ba9b83516823ca35e,91e8a99568564214b204552cd969fa80,1380016aa1d14f54b364ddae3cd626be,44cf087c535b4fdeaf00e7d6e9302997,8011416b00dc45cd98cd7cf4a09a985c",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_dark_wyvern,검은 비늘의 근력,monster,STR,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,e6985b0771d0474ea463fe15a3f8689c,1,,,,,STR,,검은 와이번의 둥지를 지키는 단단한 비늘과 날개 힘을 익혀 보유 수만큼 STR을 높인다,,,,,,,,,,
s_mon_manon,마뇽의 용화염,monster,INT,5.15,monster,damage,true,11,attack,area,0,0,0,6.9,0,0,fa3550b67c1f4d0c91b1ec9413526796,1,,,,,,,마뇽이 단단한 외피 안의 열기를 세 차례 분출해 주변 금속조차 녹이는 용화염을 일으킨다,"ea4fcad040aa43498da7be0d81f5d911,a6934c8513494f27a06a0ba5ba67e054,8355b288d1674121beb86a11bd790beb,583c5d0ebe2948b890479a2db12c359a,9193538ee1dd451298a0f301daa6645d,f39003ea21bb4c5991b3afb94b85c8d5,8c3b153f42254ecf95876cd5d0a33b54,24100bdded0140219fdf6820e7eb6d72,444814645f37460290738dd7e130655e,b2148028c93c4178989b0c18aa77b811,6ff01bd6b0d347228f3cb2618f53111d,c776e2bca67940a693d721f993cfc1ce",sprite_sequence,sequence,0,1.2,1,0,0,0,0
s_mon_memory_monk,추억의 묵상,monster,INT,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,ca776fd465444db7958b5b7bcadd1d81,1,,,,,INT,,추억의 길을 지키는 사제의 고요한 묵상을 익혀 보유 수만큼 INT를 높인다,,,,,,,,,,
s_mon_memory_monk_trainee,추억의 기도파,monster,INT,5.05,monster,damage,false,8,attack,single,1,0,0,7,0,0,b7f5885a9ea241e4a8a570d37c724b3e,1,,,,,,,추억의 신관이 오래된 기도를 두 겹의 시간 파동으로 바꾸어 한 대상에게 보낸다,"c1653125e6334c54b20a5baef0de908f,2d16e42332484860a42f4505d9805d8d,ad8bf9a72ba443fabf0bcb3bea4b2514,dda2d1a0250d48588f48017c77a0e69e,c64ba0ae79d74cdda6b4c718a14365f7,60ef1e0a7e064d84a0f1773d1d5d7207,446f356c1c2b447590367c3c54df5a14,18a5f62259714da6a572243d410a9044",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_memory_guardian,수호병의 기억갑주,monster,STR,0,monster,shield,false,0,passive,self,0,0,0,0,0,0,c1578b9e31214ed9abfc6d4ed42d9d6e,1,,,,,STR,,시간의 신전 수호병이 두른 기억의 갑주를 익혀 보유 수만큼 STR을 높인다,,,,,,,,,,
s_mon_chief_memory_guardian,시간 수호진,monster,STR,5.2,monster,damage,false,9,attack,area,4,0,0,5.9,0,0,d0fd0e7005c9482f83db588b534ee92e,1,,,,,,,추억의 수호대장이 창과 방패의 궤적을 시간 수호진으로 펼쳐 네 대상을 가둔다,"315bb18be9e745ffae973f1e3a24db86,457ab07204824d4bae8f70b552722d2e,48fa81c8ca9d433694a9675732343c59,b0febe51175f413d80c6a3692b08ac72,8561775f8cfb40acb52e91e944998b0f,f4c6d217c1444a18a9bd4c22638ab8ba,2bbeed3a3be740d8a4c008cf1d0a7858,7137a9a3455b46f89be7b6e02b9a6329",sprite_sequence,sequence,0,0.8,1,0,0,0,0
s_mon_dodo,기억 포식,monster,INT,5.45,monster,damage,true,11,attack,area,0,0,0,7,0,0,d4ad881d19fc4d369477a29d1d401ef9,1,,,,72e16f10f6ec4cf0a1fe3146e73f0856,,,시간의 고래 도도가 삼킨 기억을 구체로 토해 낸 뒤 주변의 남은 기억까지 한꺼번에 붕괴시킨다,"ada8a28246d943a29003d8a1e95dffd3,49ada07913f7489388fa239a0bc27de7,c485161cbf2141a19bc9b06ed1365826,a85a37b9179b4b1fab1af34ab425a84b,e1723e797e0449548e4becb860f4dfcc,e0181c8afa3b4af28775e6ed53515909,126f1267264545ec8f0f994d0029018e,3c5d56ec11084e2f8fe056c84f750ed8,038b7b179d9443d29c9370dbf8ed8d55,a6f6f32c1ed8425bb250a86009ef2b7a,5b505fa165434a719eeee87843e34ed7,1324064fc3d04ff094f0d77dad041022",sprite_sequence,sequence,0,1.2,1,0,0,0,0
