area_id,monster_id,skill_id,role,frame_index,source_zip,source_path,output_path,source_sha256,output_sha256,byte_preserved
area_03,m_fairy,s_mon_fairy,CAST_VFX,6,AREA_03_IMAGES_OUTPUT.zip,monsters/004_m_fairy/CAST/004_m_fairy_s_mon_fairy_CAST_F06.png,CAST/004_m_fairy_s_mon_fairy_CAST_F06.png,54eb8ad24de6bba7baf6c40830b1ccac20e6a244b7c6d25517baac102ff0995a,54eb8ad24de6bba7baf6c40830b1ccac20e6a244b7c6d25517baac102ff0995a,PASS
area_03,m_fairy,s_mon_fairy,CAST_VFX,7,AREA_03_IMAGES_OUTPUT.zip,monsters/004_m_fairy/CAST/004_m_fairy_s_mon_fairy_CAST_F07.png,CAST/004_m_fairy_s_mon_fairy_CAST_F07.png,64a6573309f52513702592da1d798e13d9e107f6ba51e36589a59f235bcc4879,64a6573309f52513702592da1d798e13d9e107f6ba51e36589a59f235bcc4879,PASS
area_03,m_faust,s_mon_faust,ICON,0,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/ICON/005_m_faust_s_mon_faust_ICON.png,ICON/005_m_faust_s_mon_faust_ICON.png,063c48823259a1ba7a4b32bba756cb62e15a30f1f4ee25ac3c7fa80eb444eb1f,063c48823259a1ba7a4b32bba756cb62e15a30f1f4ee25ac3c7fa80eb444eb1f,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,0,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F00.png,CAST/005_m_faust_s_mon_faust_CAST_F00.png,e3456ecddc44b299beb6e9cfaeed9f5e572326069bda99e7189ac4b39e6951a2,e3456ecddc44b299beb6e9cfaeed9f5e572326069bda99e7189ac4b39e6951a2,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,1,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F01.png,CAST/005_m_faust_s_mon_faust_CAST_F01.png,5c378add58cfd51603f596cc9eb81ab0cf861d75d752854d217981c2e3d50a2d,5c378add58cfd51603f596cc9eb81ab0cf861d75d752854d217981c2e3d50a2d,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,2,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F02.png,CAST/005_m_faust_s_mon_faust_CAST_F02.png,bd964a72e82b7ec1585a971b14f559443f4a7bd38d48c27b53e529052d29af92,bd964a72e82b7ec1585a971b14f559443f4a7bd38d48c27b53e529052d29af92,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,3,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F03.png,CAST/005_m_faust_s_mon_faust_CAST_F03.png,bcddf83bb60bc0fbb5f4760e19bc8374999245b4370ab8700d493d1dfece2167,bcddf83bb60bc0fbb5f4760e19bc8374999245b4370ab8700d493d1dfece2167,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,4,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F04.png,CAST/005_m_faust_s_mon_faust_CAST_F04.png,308c73f79222eb35e2916a9b298469034b2b433b2ed0761a803c4d3e7224552f,308c73f79222eb35e2916a9b298469034b2b433b2ed0761a803c4d3e7224552f,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,5,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F05.png,CAST/005_m_faust_s_mon_faust_CAST_F05.png,142890544b2c10d176fd00471ca431cdf715e4b537668fc2b7c27dd43913df9c,142890544b2c10d176fd00471ca431cdf715e4b537668fc2b7c27dd43913df9c,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,6,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F06.png,CAST/005_m_faust_s_mon_faust_CAST_F06.png,02261c0056a2e6c0194107ffd84ffd6a78c9fd56d1fa08fb454811a1f092f0bc,02261c0056a2e6c0194107ffd84ffd6a78c9fd56d1fa08fb454811a1f092f0bc,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,7,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F07.png,CAST/005_m_faust_s_mon_faust_CAST_F07.png,9039347d6b8155a2c04d03fa16cb0171137becb51b451de64af74d7204ce394d,9039347d6b8155a2c04d03fa16cb0171137becb51b451de64af74d7204ce394d,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,8,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F08.png,CAST/005_m_faust_s_mon_faust_CAST_F08.png,89d1a6d274696d0a3642f3c01c82395611b38171ea6b696e99c3fb158d1cea3a,89d1a6d274696d0a3642f3c01c82395611b38171ea6b696e99c3fb158d1cea3a,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,9,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F09.png,CAST/005_m_faust_s_mon_faust_CAST_F09.png,9aaa892eaed61fb12f0c40faed4e68fe11255e15ce7b7c12fcb0e293d3374f46,9aaa892eaed61fb12f0c40faed4e68fe11255e15ce7b7c12fcb0e293d3374f46,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,10,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F10.png,CAST/005_m_faust_s_mon_faust_CAST_F10.png,8c0e9a1e5ce4b6e72c3fbe7609a6dc030b95bd5a9b762ad580e6909b55253e6c,8c0e9a1e5ce4b6e72c3fbe7609a6dc030b95bd5a9b762ad580e6909b55253e6c,PASS
area_03,m_faust,s_mon_faust,CAST_VFX,11,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/CAST/005_m_faust_s_mon_faust_CAST_F11.png,CAST/005_m_faust_s_mon_faust_CAST_F11.png,cab2f041b58bbf3c9ad9f24cf764e711226c4854b95797d27c8587bdb971f828,cab2f041b58bbf3c9ad9f24cf764e711226c4854b95797d27c8587bdb971f828,PASS
area_03,m_faust,s_mon_faust,PROJECTILE,0,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F00.png,PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F00.png,d43769fdfac4284c0a9f416b1b1230d4ed292a8ed5e61bdbb23d0abb1f1a392d,d43769fdfac4284c0a9f416b1b1230d4ed292a8ed5e61bdbb23d0abb1f1a392d,PASS
area_03,m_faust,s_mon_faust,PROJECTILE,1,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F01.png,PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F01.png,dead1550c379880003ab12f3970b0f1aff79e262701af786b3a940ddc60d14ca,dead1550c379880003ab12f3970b0f1aff79e262701af786b3a940ddc60d14ca,PASS
area_03,m_faust,s_mon_faust,PROJECTILE,2,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F02.png,PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F02.png,2f6094c288a4c4ba480b14f952593b9db41741f5b61e7894d6445236fa3f3ff9,2f6094c288a4c4ba480b14f952593b9db41741f5b61e7894d6445236fa3f3ff9,PASS
area_03,m_faust,s_mon_faust,PROJECTILE,3,AREA_03_IMAGES_OUTPUT.zip,monsters/005_m_faust/PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F03.png,PROJECTILE/005_m_faust_s_mon_faust_PROJECTILE_F03.png,2fcb4826d38e496b58fd3b3bef97eb2b9401106e33a8cc8bd97ff409deb80deb,2fcb4826d38e496b58fd3b3bef97eb2b9401106e33a8cc8bd97ff409deb80deb,PASS
area_04,m_octopus,s_mon_octopus,ICON,0,AREA_04_IMAGES_OUTPUT.zip,ICON/001_m_octopus_s_mon_octopus_ICON.png,ICON/001_m_octopus_s_mon_octopus_ICON.png,731648dd246ed4f18e896c23e43ea0cb7ca7416f9c74d33edaedd3c651a58fed,731648dd246ed4f18e896c23e43ea0cb7ca7416f9c74d33edaedd3c651a58fed,PASS
area_04,m_octopus,s_mon_octopus,CAST_VFX,0,AREA_04_IMAGES_OUTPUT.zip,CAST/001_m_octopus_s_mon_octopus_CAST_F00.png,CAST/001_m_octopus_s_mon_octopus_CAST_F00.png,8e143b360ed09f195058a22c0e641ff33188d78dc39234a65851b1731f3e72bd,8e143b360ed09f195058a22c0e641ff33188d78dc39234a65851b1731f3e72bd,PASS
area_04,m_octopus,s_mon_octopus,CAST_VFX,1,AREA_04_IMAGES_OUTPUT.zip,CAST/001_m_octopus_s_mon_octopus_CAST_F01.png,CAST/001_m_octopus_s_mon_octopus_CAST_F01.png,f6cf8d5939a130b382065a1bc8884ae344ba3828937cc666e72f772e923a4dc8,f6cf8d5939a130b382065a1bc8884ae344ba3828937cc666e72f772e923a4dc8,PASS
area_04,m_octopus,s_mon_octopus,CAST_VFX,2,AREA_04_IMAGES_OUTPUT.zip,CAST/001_m_octopus_s_mon_octopus_CAST_F02.png,CAST/001_m_octopus_s_mon_octopus_CAST_F02.png,c11b0913552065766a202cd91070f64c00fad3419ce4cf9b3a226203900c8d20,c11b0913552065766a202cd91070f64c00fad3419ce4cf9b3a226203900c8d20,PASS
area_04,m_octopus,s_mon_octopus,CAST_VFX,3,AREA_04_IMAGES_OUTPUT.zip,CAST/001_m_octopus_s_mon_octopus_CAST_F03.png,CAST/001_m_octopus_s_mon_octopus_CAST_F03.png,b47f4e96975de260ad729bdb34d3fb1f8eade75e55515de888081a52705e30e4,b47f4e96975de260ad729bdb34d3fb1f8eade75e55515de888081a52705e30e4,PASS
area_04,m_octopus,s_mon_octopus,CAST_VFX,4,AREA_04_IMAGES_OUTPUT.zip,CAST/001_m_octopus_s_mon_octopus_CAST_F04.png,CAST/001_m_octopus_s_mon_octopus_CAST_F04.png,967250226112e7ba279b6395456becf80907e70bfeefac6c1df965cd27021cab,967250226112e7ba279b6395456becf80907e70bfeefac6c1df965cd27021cab,PASS
area_04,m_octopus,s_mon_octopus,CAST_VFX,5,AREA_04_IMAGES_OUTPUT.zip,CAST/001_m_octopus_s_mon_octopus_CAST_F05.png,CAST/001_m_octopus_s_mon_octopus_CAST_F05.png,41e755d9cca0190cec1e3a74c81332612fce145ea3bb912dbda879ced3efd29f,41e755d9cca0190cec1e3a74c81332612fce145ea3bb912dbda879ced3efd29f,PASS
area_04,m_octopus,s_mon_octopus,CAST_VFX,6,AREA_04_IMAGES_OUTPUT.zip,CAST/001_m_octopus_s_mon_octopus_CAST_F06.png,CAST/001_m_octopus_s_mon_octopus_CAST_F06.png,13427113c3d23d44f4bbdeb8088e167dac8420f0342dc25b2b2db0b717f0920e,13427113c3d23d44f4bbdeb8088e167dac8420f0342dc25b2b2db0b717f0920e,PASS
area_04,m_octopus,s_mon_octopus,CAST_VFX,7,AREA_04_IMAGES_OUTPUT.zip,CAST/001_m_octopus_s_mon_octopus_CAST_F07.png,CAST/001_m_octopus_s_mon_octopus_CAST_F07.png,3afed08fbb9d7f4aa1beed91bb84596127be5eedf41d31e99d639b10e8795072,3afed08fbb9d7f4aa1beed91bb84596127be5eedf41d31e99d639b10e8795072,PASS
area_04,m_stirge,s_mon_stirge,ICON,0,AREA_04_IMAGES_OUTPUT.zip,ICON/002_m_stirge_s_mon_stirge_ICON.png,ICON/002_m_stirge_s_mon_stirge_ICON.png,abd16166cad027da5ad72f692972bca8edfc98c71982326c44a64f332897fcab,abd16166cad027da5ad72f692972bca8edfc98c71982326c44a64f332897fcab,PASS
area_04,m_stirge,s_mon_stirge,REFERENCE_VFX,0,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F00.png,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F00.png,52ff12260aad1d05e5f2c25039c26c1f5c055571e209eca0185e1fb698f76150,52ff12260aad1d05e5f2c25039c26c1f5c055571e209eca0185e1fb698f76150,PASS
area_04,m_stirge,s_mon_stirge,REFERENCE_VFX,1,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F01.png,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F01.png,2529d6c144289bb373ae196fca05b68f36264c3901350f86b0ed98793780caa8,2529d6c144289bb373ae196fca05b68f36264c3901350f86b0ed98793780caa8,PASS
area_04,m_stirge,s_mon_stirge,REFERENCE_VFX,2,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F02.png,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F02.png,da363ae7010558f3dd4d1ccea943f7be2070b4ec9b7c418e8d224973e2d2a777,da363ae7010558f3dd4d1ccea943f7be2070b4ec9b7c418e8d224973e2d2a777,PASS
area_04,m_stirge,s_mon_stirge,REFERENCE_VFX,3,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F03.png,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F03.png,97a16413f293d76c892275aee3693640592e7a9ae8a04ac32bd6ac97e5c83ba0,97a16413f293d76c892275aee3693640592e7a9ae8a04ac32bd6ac97e5c83ba0,PASS
area_04,m_stirge,s_mon_stirge,REFERENCE_VFX,4,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F04.png,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F04.png,16fa2d473031301ed02cf6dfc713bb3022d6b45f80dee7946ac5fe5814557c85,16fa2d473031301ed02cf6dfc713bb3022d6b45f80dee7946ac5fe5814557c85,PASS
area_04,m_stirge,s_mon_stirge,REFERENCE_VFX,5,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F05.png,REFERENCE/002_m_stirge_s_mon_stirge_REFERENCE_F05.png,0911bc0d3386b18bab416823d44eac8ac6e14442e05494f71029a07ca0f97fc9,0911bc0d3386b18bab416823d44eac8ac6e14442e05494f71029a07ca0f97fc9,PASS
area_04,m_jr_wraith,s_mon_jr_wraith,ICON,0,AREA_04_IMAGES_OUTPUT.zip,ICON/003_m_jr_wraith_s_mon_jr_wraith_ICON.png,ICON/003_m_jr_wraith_s_mon_jr_wraith_ICON.png,19db9bdea0c9b2c09c90121ed0d823e7422cd06c3f9999ad0e67591dd04af184,19db9bdea0c9b2c09c90121ed0d823e7422cd06c3f9999ad0e67591dd04af184,PASS
area_04,m_jr_wraith,s_mon_jr_wraith,CAST_VFX,0,AREA_04_IMAGES_OUTPUT.zip,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F00.png,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F00.png,92f2e1fbcf12ed514f16e6259ef5225fc6bc30f110efbbe98bdcbe0c09cf8192,92f2e1fbcf12ed514f16e6259ef5225fc6bc30f110efbbe98bdcbe0c09cf8192,PASS
area_04,m_jr_wraith,s_mon_jr_wraith,CAST_VFX,1,AREA_04_IMAGES_OUTPUT.zip,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F01.png,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F01.png,14e50eeabf04435920cf6785a3f96d5b02ca0090a5f76060e3d8fa92643e1159,14e50eeabf04435920cf6785a3f96d5b02ca0090a5f76060e3d8fa92643e1159,PASS
area_04,m_jr_wraith,s_mon_jr_wraith,CAST_VFX,2,AREA_04_IMAGES_OUTPUT.zip,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F02.png,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F02.png,d203cdda070479f1b02990c60fb4acadec9e1f3397bbb15beb703408fac8a23a,d203cdda070479f1b02990c60fb4acadec9e1f3397bbb15beb703408fac8a23a,PASS
area_04,m_jr_wraith,s_mon_jr_wraith,CAST_VFX,3,AREA_04_IMAGES_OUTPUT.zip,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F03.png,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F03.png,ac9f58408a5f656e9ce1eadff3f76cc439126fcd0d7f2835d15287c2f7b1358f,ac9f58408a5f656e9ce1eadff3f76cc439126fcd0d7f2835d15287c2f7b1358f,PASS
area_04,m_jr_wraith,s_mon_jr_wraith,CAST_VFX,4,AREA_04_IMAGES_OUTPUT.zip,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F04.png,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F04.png,dc82e116d5b54b865347d50e117e5d477b5382dc6fde24eab768399ff283f7a2,dc82e116d5b54b865347d50e117e5d477b5382dc6fde24eab768399ff283f7a2,PASS
area_04,m_jr_wraith,s_mon_jr_wraith,CAST_VFX,5,AREA_04_IMAGES_OUTPUT.zip,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F05.png,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F05.png,b9a9d38fb24f25cf02ace4207ccdb3014920b2bddf80479b4af4fe3f04d11da9,b9a9d38fb24f25cf02ace4207ccdb3014920b2bddf80479b4af4fe3f04d11da9,PASS
area_04,m_jr_wraith,s_mon_jr_wraith,CAST_VFX,6,AREA_04_IMAGES_OUTPUT.zip,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F06.png,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F06.png,6685b20a4a8aff654a25abfe2c580140694f5308327cc384ac09588083c30ddf,6685b20a4a8aff654a25abfe2c580140694f5308327cc384ac09588083c30ddf,PASS
area_04,m_jr_wraith,s_mon_jr_wraith,CAST_VFX,7,AREA_04_IMAGES_OUTPUT.zip,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F07.png,CAST/003_m_jr_wraith_s_mon_jr_wraith_CAST_F07.png,882572e406e190ff4c3246678f1adb143699a7d037973ef9f47d9f02690be02d,882572e406e190ff4c3246678f1adb143699a7d037973ef9f47d9f02690be02d,PASS
area_04,m_wraith,s_mon_wraith,ICON,0,AREA_04_IMAGES_OUTPUT.zip,ICON/004_m_wraith_s_mon_wraith_ICON.png,ICON/004_m_wraith_s_mon_wraith_ICON.png,d6264b1fe76138b602b782e040d4266acc676d64393b1083583cccfb2524a176,d6264b1fe76138b602b782e040d4266acc676d64393b1083583cccfb2524a176,PASS
area_04,m_wraith,s_mon_wraith,REFERENCE_VFX,0,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F00.png,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F00.png,505d3cd3890e8e922c64c8b0fbc8c24e9bd9d2c30573ec51d77598c81ba60365,505d3cd3890e8e922c64c8b0fbc8c24e9bd9d2c30573ec51d77598c81ba60365,PASS
area_04,m_wraith,s_mon_wraith,REFERENCE_VFX,1,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F01.png,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F01.png,55c8894c7ce987f085ab25d155360b1e2ef4d7140369d6afb9ec2a9ae7c67b05,55c8894c7ce987f085ab25d155360b1e2ef4d7140369d6afb9ec2a9ae7c67b05,PASS
area_04,m_wraith,s_mon_wraith,REFERENCE_VFX,2,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F02.png,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F02.png,07783623989639287f7d6c1c310ed8b3ca3b8cc606bd081feb3db81036c81485,07783623989639287f7d6c1c310ed8b3ca3b8cc606bd081feb3db81036c81485,PASS
area_04,m_wraith,s_mon_wraith,REFERENCE_VFX,3,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F03.png,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F03.png,55373e17532374e4b1d6a2f0bfbf582313c88fc65b770336c5e11567f586234a,55373e17532374e4b1d6a2f0bfbf582313c88fc65b770336c5e11567f586234a,PASS
area_04,m_wraith,s_mon_wraith,REFERENCE_VFX,4,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F04.png,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F04.png,455b3309540a8ae07469f5ff2a0b3d0232053963a2aaac7978b0eb1e9cce61c3,455b3309540a8ae07469f5ff2a0b3d0232053963a2aaac7978b0eb1e9cce61c3,PASS
area_04,m_wraith,s_mon_wraith,REFERENCE_VFX,5,AREA_04_IMAGES_OUTPUT.zip,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F05.png,REFERENCE/004_m_wraith_s_mon_wraith_REFERENCE_F05.png,ad7a0f3b7f891d899801bf249e759fd94f101fee5b741bf1cf7f9491e9e72b70,ad7a0f3b7f891d899801bf249e759fd94f101fee5b741bf1cf7f9491e9e72b70,PASS
area_04,m_shade,s_mon_shade,ICON,0,AREA_04_IMAGES_OUTPUT.zip,ICON/005_m_shade_s_mon_shade_ICON.png,ICON/005_m_shade_s_mon_shade_ICON.png,e0d4d72c7f912f4c35e79ba8122b9d0c5c90d200ca8b2f87a5291aef6f7659da,e0d4d72c7f912f4c35e79ba8122b9d0c5c90d200ca8b2f87a5291aef6f7659da,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,0,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F00.png,CAST/005_m_shade_s_mon_shade_CAST_F00.png,781268c9543741895b4ac1b687bfec23fb7eef266a2d3467e7b9b90c17725c39,781268c9543741895b4ac1b687bfec23fb7eef266a2d3467e7b9b90c17725c39,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,1,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F01.png,CAST/005_m_shade_s_mon_shade_CAST_F01.png,e0f49a52a6ae26160094a2450f12adf6b39e48d0de969f7d83e1378fc70fd11f,e0f49a52a6ae26160094a2450f12adf6b39e48d0de969f7d83e1378fc70fd11f,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,2,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F02.png,CAST/005_m_shade_s_mon_shade_CAST_F02.png,d0a0b2cc3cba720945008bbc3af581b9a43967380b4fb2668e6ab1e05572b0ae,d0a0b2cc3cba720945008bbc3af581b9a43967380b4fb2668e6ab1e05572b0ae,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,3,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F03.png,CAST/005_m_shade_s_mon_shade_CAST_F03.png,86cb23718edd7f3ba8349175270a0535640b9d0d1574e58bd29f632ca8dec299,86cb23718edd7f3ba8349175270a0535640b9d0d1574e58bd29f632ca8dec299,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,4,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F04.png,CAST/005_m_shade_s_mon_shade_CAST_F04.png,a11133a65d0c6076244c5adf41bade9f9b5125b4b5a8cab6a474ac9370840942,a11133a65d0c6076244c5adf41bade9f9b5125b4b5a8cab6a474ac9370840942,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,5,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F05.png,CAST/005_m_shade_s_mon_shade_CAST_F05.png,4051d917837e72681b0ebb9f68adda22f26ec741b6e4f96465cea2222b5a8a06,4051d917837e72681b0ebb9f68adda22f26ec741b6e4f96465cea2222b5a8a06,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,6,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F06.png,CAST/005_m_shade_s_mon_shade_CAST_F06.png,51225016e8ec386f3f179688ad2520b2a6966bbc5f96ccc24bc6d4baa09fc117,51225016e8ec386f3f179688ad2520b2a6966bbc5f96ccc24bc6d4baa09fc117,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,7,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F07.png,CAST/005_m_shade_s_mon_shade_CAST_F07.png,7999775621a360936b2fb836f61daf29c5c2affd1282f4390e56a9966c32e260,7999775621a360936b2fb836f61daf29c5c2affd1282f4390e56a9966c32e260,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,8,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F08.png,CAST/005_m_shade_s_mon_shade_CAST_F08.png,42bec9371533fa001c10a74a364edc7fdca495572ed53a5dcb468610c74bad80,42bec9371533fa001c10a74a364edc7fdca495572ed53a5dcb468610c74bad80,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,9,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F09.png,CAST/005_m_shade_s_mon_shade_CAST_F09.png,389c14dacb6f70a9acf41002e605435bae05c6cdf393c6a20e72522490144666,389c14dacb6f70a9acf41002e605435bae05c6cdf393c6a20e72522490144666,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,10,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F10.png,CAST/005_m_shade_s_mon_shade_CAST_F10.png,7449f6c040449adee6aece4f0b48c3817b6837fe5929c9f8665eb2658de4a974,7449f6c040449adee6aece4f0b48c3817b6837fe5929c9f8665eb2658de4a974,PASS
area_04,m_shade,s_mon_shade,CAST_VFX,11,AREA_04_IMAGES_OUTPUT.zip,CAST/005_m_shade_s_mon_shade_CAST_F11.png,CAST/005_m_shade_s_mon_shade_CAST_F11.png,874b647e872bd244963678e48b5a0db867e0c469ef7679f3dd0e8486992991ac,874b647e872bd244963678e48b5a0db867e0c469ef7679f3dd0e8486992991ac,PASS
area_05,m_ribbon_pig,s_mon_ribbon_pig,ICON,0,AREA_05_IMAGES_OUTPUT.zip,ICON/001_m_ribbon_pig_s_mon_ribbon_pig_ICON.png,ICON/001_m_ribbon_pig_s_mon_ribbon_pig_ICON.png,42416f34713d34bd97894d48fdf27ec752a854d50b640a8f53229241beddebac,42416f34713d34bd97894d48fdf27ec752a854d50b640a8f53229241beddebac,PASS
area_05,m_ribbon_pig,s_mon_ribbon_pig,CAST_VFX,0,AREA_05_IMAGES_OUTPUT.zip,CAST/001_m_ribbon_pig_s_mon_ribbon_pig_CAST_F00.png,CAST/001_m_ribbon_pig_s_mon_ribbon_pig_CAST_F00.png,82345b475b675428680ed1ccf3bf8fe845b414d2ba3b46fe585ea7c57010b33d,82345b475b675428680ed1ccf3bf8fe845b414d2ba3b46fe585ea7c57010b33d,PASS
area_05,m_ribbon_pig,s_mon_ribbon_pig,CAST_VFX,1,AREA_05_IMAGES_OUTPUT.zip,CAST/001_m_ribbon_pig_s_mon_ribbon_pig_CAST_F01.png,CAST/001_m_ribbon_pig_s_mon_ribbon_pig_CAST_F01.png,c3f9d8b970ddaeb5f38f52cc0921a2b1b585154c8c896cfc2ebee3cde7c53967,c3f9d8b970ddaeb5f38f52cc0921a2b1b585154c8c896cfc2ebee3cde7c53967,PASS
